timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L
22742907,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
22752947,-0.02,-0.01,0.0006241424503146274,-3.246281652446076e-09,-1.0402374172051161e-05,0.0006241424503230697,0.0,0.0012482849006461394
22762924,-0.02,-0.0,0.0012482849005617169,-1.2985126609433026e-08,-2.0804748344102323e-05,0.0006241424503230697,0.0,0.0012482849006461394
22772920,0.01,-0.01,0.0024965698012078563,-1.2985126609433026e-08,2.0804748344102323e-05,0.0012482849006461394,0.003744854701938418,-0.0012482849006461394
22782952,-0.02,-0.01,0.000624142450263974,-2.272397156677125e-08,-1.0402374172051165e-05,-0.001872427350969209,-0.003744854701938418,0.0
22792953,-0.01,-0.01,0.0012482849005786014,-2.597025321921733e-08,-3.3881317890172014e-21,0.0006241424503230697,0.0012482849006461394,0.0
22802936,-0.03,-0.02,-0.0006241424503652807,-1.62314082618791e-08,-1.0402374172051161e-05,-0.0018724273509692088,-0.0024965698012922783,-0.0012482849006461394
22812913,0.01,-0.02,0.0018724273507919216,9.738844957338228e-09,3.120712251615349e-05,0.0024965698012922788,0.0049931396025845575,0.0
22822915,0.0,0.0,0.002496569801039011,1.9477689914325176e-08,0.0,0.0006241424503230697,-0.0012482849006461394,0.0024965698012922788
22832912,0.0,-0.02,0.0012482849004604097,6.4925633047165115e-09,2.0804748344102323e-05,-0.0012482849006461394,0.0,-0.0024965698012922788
22842962,-0.03,0.01,0.0012482849004604097,6.4925633047165115e-09,-4.160949668820465e-05,0.0,-0.003744854701938418,0.003744854701938418
22852904,-0.02,-0.0,0.0012482849004604097,6.492563304716515e-09,-2.080474834410233e-05,-1.0842021724855044e-19,0.0012482849006461392,-0.0012482849006461394
22863039,-0.02,-0.01,0.0006241424502133203,1.6231408261703468e-08,-1.0402374172051168e-05,-0.0006241424503230697,0.0,-0.0012482849006461394
22872931,-0.01,0.0,0.0018724273507919214,3.2462816520947946e-09,-1.0402374172051168e-05,0.0012482849006461394,0.0012482849006461394,0.0012482849006461394
22882918,-0.01,0.0,0.0018724273507919214,3.2462816520947946e-09,-1.0402374172051168e-05,0.0,0.0,0.0
22893229,-0.0,-0.01,0.0018724273507919214,3.2462816520947946e-09,1.0402374172051154e-05,0.0,0.0012482849006461394,-0.0012482849006461394
22902912,0.0,0.01,0.003120712251438061,3.2462816520947863e-09,-1.0402374172051168e-05,0.0012482849006461394,0.0,0.0024965698012922788
22912926,0.01,0.07,0.007489709400803854,-1.5582151928333774e-07,-6.241424503230697e-05,0.0043689971522614885,0.0012482849006461394,0.007489709403876837
22922941,-3.84,1.92,-0.11733820874509221,0.00037771078574365494,-0.0059917675231014695,-0.12482849006461391,-0.4805896867487636,0.2309327066195358
22933089,-12.02,7.14,-0.3020688558750477,0.0027722049677347113,-0.019930948913650028,-0.1847461652956286,-1.021097048728542,0.6516047181372848
22943029,-21.16,14.67,-0.4025146922163038,0.005645872888302452,-0.037271706658459317,-0.10048693450201424,-1.1409323991905715,0.9399585301865431
22952924,-23.42,21.08,-0.14372162253080917,-0.005173091672326307,-0.046290565065627676,0.2590191168840737,-0.28211238754602774,0.8001506213141751
22962979,-18.26,25.57,0.4579403266556567,-0.03283416031889348,-0.045593605996100246,0.6022974645617625,0.644115008733408,0.5604799203901168
22973053,-13.67,30.44,1.0477615703602003,-0.05983096438991875,-0.04588487247291768,0.5904387580056242,0.5729627693965783,0.60791474661467
22983249,0.17,36.22,2.271264889917643,-0.11087171827262782,-0.03750055889024444,1.2245674875338626,1.727626302494257,0.7215086725734683
22994682,17.85,42.07,3.739150557107747,-0.15690142263541978,-0.025194550244707917,1.468607185610183,2.2069677043423743,0.7302466668779917
23002935,34.54,47.65,5.128853806079181,-0.18388733569872703,-0.013637512539559074,1.3899652368694762,2.0833874991784067,0.6965429745605456
23012960,60.12,55.88,7.239056973694997,-0.19362272778684678,0.004410606648949681,2.110225624542299,3.1931127758528244,1.0273384732317734
23022898,85.16,66.84,9.485815114778932,-0.16725833172006105,0.019057149483197713,2.246912821163051,3.1257053912179327,1.368120251108169
23033030,114.45,80.2,12.146787657322843,-0.09448217887278575,0.03562813153927522,2.661967550627893,3.656226473992543,1.6677086272632422
23043660,138.63,93.81,14.503427643363896,0.0024911710408086346,0.046623441039133295,2.35863431977088,3.0183528897623644,1.6989157497793956
23052916,168.94,113.63,17.628011590674394,0.16536517744451001,0.05753553154561497,3.1288261034695486,3.783551533858449,2.4741006730806476
23062934,197.26,131.2,20.486496300942303,0.3460522680595668,0.06871808378056997,2.864189704532566,3.535142838629866,2.1932365704352663
23072941,221.88,150.44,23.21698751260859,0.5416605567500075,0.07431456108513348,2.737488787116985,3.073277425390796,2.4017001488431737
23083046,257.24,170.51,26.66490854976287,0.8259529265879397,0.09021979119419973,3.4596216021407757,4.413935408684751,2.5053077955968006
23092970,285.29,269.35,34.573362724491325,1.2486709153613278,0.01658138443024955,7.919743552149434,3.5014391463124226,12.338047957986445
23102979,317.85,294.38,38.16704399772952,1.3223440753055167,0.024414372181804107,3.594436371410557,4.06441563650383,3.1244571063172835
23112895,347.3,321.4,41.69041448767179,1.4128379917154608,0.02694214910561255,3.5245324169743726,3.676199032402879,3.372865801545866
23122928,382.35,345.89,45.404604110018454,1.5333485184789746,0.03792705623129858,3.7161441492235583,4.37523857676472,3.0570497216823966
23132985,414.5,370.23,48.927277131502535,1.681349671928977,0.04605131045967047,3.5257807018750214,4.013235955577335,3.0383254481727078
23142938,449.23,394.58,52.60983127011818,1.870984966180519,0.05684897485025964,3.6874335965086953,4.335293459944045,3.0395737330733454
23152899,489.74,418.1,56.59759703308632,2.1333018922693707,0.07452260856857451,3.996384109418617,5.056802132517509,2.9359660863197248
23162945,527.98,446.48,60.74245113671294,2.4641435261635256,0.08477934950221698,4.15803700405229,4.773441460070838,3.5426325480337426
23173011,569.1,475.88,65.12574196180377,2.863575845553338,0.09697093203186097,4.401452559678287,5.132947511456926,3.669957607899647
23182927,603.29,500.61,68.78411647607086,3.237627559763951,0.10681157799862129,3.6774473173035243,4.267886075309144,3.087008559297905
23192971,658.27,524.62,73.67701951813686,3.8421090004144283,0.13902773080946376,4.930101215101928,6.8630703837524765,2.9971320464513793
23202960,700.11,627.7,82.67019295015696,4.809665801553348,0.07532359137982245,9.04507239008193,5.222824024303452,12.86732075586041
23212974,745.75,652.31,87.03849069706685,5.18741996941684,0.09719978426364613,4.384600713519558,5.6971722865489784,3.072029140490137
23223043,786.1,681.55,91.35888845489282,5.633906576556178,0.10875682196879499,4.343407311798245,5.036829574107176,3.649985049489313
23232914,830.48,710.34,95.89458827397839,6.166399671429375,0.12497412330302267,4.566850309013906,5.539888389067566,3.5938122289602448
23242894,868.82,735.12,99.7998895767252,6.685021517433784,0.1390797426803241,3.939587146439216,4.785924309077302,3.09324998380113
23252910,906.38,762.49,103.81028101601203,7.268097991116333,0.1496797619616442,4.052556929947689,4.688558086826894,3.4165557730684837
23262935,940.14,792.34,107.73484808283649,7.8681181336031685,0.15374709026291616,3.9701701265050477,4.214209824581366,3.7261304284287293
23273103,984.51,823.09,112.36289813304592,8.618937463606349,0.16791512388524985,4.688558086826901,5.538640104166922,3.8384760694868794
23282957,1020.33,854.24,116.48228258667567,9.3275171499943,0.1727730326235978,4.1798819898136,4.471356514114477,3.8884074655127217
23292924,1060.7,881.31,120.62372682281729,10.079810138153217,0.18660819027242592,4.209216684978778,5.039326143908466,3.3791072260490913
23302988,1097.14,985.49,129.30005310172982,11.40331669513323,0.11614250763095134,8.776691136443015,4.548750177954539,13.00463209493149
23312960,1133.5,1017.2,133.51876546035166,11.90584856289801,0.12097961162095498,4.2485376593491315,4.53876389874935,3.9583114199489127
23322918,1176.91,1048.57,138.1483704244585,12.49812790664385,0.13350407012410478,4.667337243515914,5.418804753704902,3.915869733326926
23332968,1217.33,1081.29,142.67025732402436,13.123876999816435,0.141513898236584,4.564977881662925,5.045567568411677,4.084388194914172
23342934,1261.73,1111.67,147.28601492643713,13.81584426817496,0.1560980268257997,4.667337243515928,5.542384958868871,3.792289528162985
23353705,1294.02,1138.09,150.90404593897478,14.39656934593749,0.16220422046479385,3.66434032584673,4.03071194418638,3.297968707507081
23372981,1386.61,1205.74,160.75224414005206,16.139602981863675,0.1881477416498893,10.00125862397687,11.557869895082595,8.444647352871144
23382913,1430.17,1230.38,164.92573873019458,16.976875335331048,0.20782903358341015,4.256651511203353,5.437529027214605,3.0757739951921
23392939,1465.16,1256.52,168.65535565607726,17.781302763840642,0.21703513472567557,3.815382798824918,4.367748867360843,3.2630167302889928
23403559,1502.28,1361.44,177.37461953197902,19.38390218197457,0.14650703783916846,8.865319364388881,4.633633551198455,13.097005177579305
23412947,1542.51,1393.71,181.848402486558,20.063010124951578,0.15478732768012124,4.525032764842255,5.021850155299421,4.0282153743850895
23422894,1583.19,1426.94,186.4034974438221,20.791857785908185,0.16253709643829942,4.613036850337814,5.078022975828503,4.148050724847123
23432922,1619.54,1457.06,190.49529547879268,21.476468621022686,0.16901777554748731,4.148674867297432,4.537515613848705,3.7598341207461585
23442924,1654.27,1485.54,194.3821047198473,22.152746601032646,0.1755192594050193,3.9452044284921257,4.335293459944045,3.555115397040207
23452940,1702.24,1520.19,199.453182510284,23.088355059535466,0.18937522180219138,5.15666492456921,5.988022668399534,4.325307180738885
23462940,1741.01,1554.01,203.90062322663232,23.952681920160586,0.19452439701735674,4.530650046895158,4.83960055980508,4.221699533985236
23472930,1785.52,1586.55,208.6130625410394,24.911621850641975,0.206976038901302,4.809017579739249,5.556116092775965,4.061919066702533
23482974,1825.24,1615.58,212.80749096076792,25.81675939782709,0.21809617689122476,4.290979345971104,4.958187625366469,3.623771066575739
23493077,1872.04,1723.03,222.26785071521806,27.602360701562347,0.15500577753773437,9.62739729623335,5.841973335023927,13.412821257442772
23503000,1918.31,1757.83,227.26235904752804,28.41335127703329,0.16693730071307708,5.0599228447691225,5.775814235289685,4.344031454248559
23512944,1969.88,1791.73,232.5143767711121,29.34806287275246,0.18531829587509158,5.334545522911293,6.4374052326321625,4.231685813190424
23522932,2010.05,1819.25,236.66164643227432,30.15382988040181,0.19847729920273616,4.224820246236848,5.014360445895523,3.4352800465781734
23532933,2060.01,1848.45,241.49456062779328,31.180266364721057,0.2200726279839146,4.940711636757439,6.236431363628146,3.6449919098867327
23542920,2099.12,1879.0,245.7332077832214,32.14826901164519,0.2289770602751901,4.347776308950481,4.882042246427011,3.8135103714739502
23552936,2142.91,1907.87,250.14173776256615,33.2118766230749,0.24449740253989052,4.535019044047416,5.46623957992944,3.6037985081653905
23562930,2181.51,1935.51,254.1473288660094,34.235516399581805,0.2558984046324589,4.134319590940042,4.818379716494143,3.4502594653859417
23572920,2225.65,1958.89,258.21255329567725,35.34615350594444,0.27749373341363687,4.214209824581366,5.5099295514520445,2.918490097710688
