gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-1424.0,-918.0,-25357.0,1920.0,5432.0,17940.0,4.44,-1.71,18232.0,18.232,0.00999999999999801,-10.870229007633588,-7.00763358778626,-193.5648854961832,1.149216796875,3.2513258544921873,10.73799444580078,-0.033220505937744525,0.0046139929430771675,4.570510602480634,0.008984954989266832,-0.05945379645503203,0.0
-3133.0,-2895.0,-25709.0,-3824.0,1320.0,10984.0,4.54,-1.58,18242.0,18.242,0.010000000000001563,-23.916030534351144,-22.099236641221374,-196.25190839694656,-2.288856787109375,0.7900865478515624,6.574477758789062,-0.03443205001806112,-0.0032413563013792748,4.548215428809996,0.00794822941358216,-0.022295173670637432,0.0
-3133.0,-2895.0,-25709.0,-3824.0,1320.0,10984.0,4.65,-1.43,18252.0,18.252,0.00999999999999801,-23.916030534351144,-22.099236641221374,-196.25190839694656,-2.288856787109375,0.7900865478515624,6.574477758789062,-0.03603210921955399,-0.012082692552810321,4.51848853058248,0.008984954989266823,-0.02972689822751619,0.0
1359.0,-177.0,-26418.0,-1740.0,5596.0,10576.0,4.74,-1.27,18262.0,18.262,0.010000000000001563,10.374045801526718,-1.3511450381679388,-201.66412213740458,-1.0414777221679687,3.3494881225585935,6.330269189453125,-0.03791673153220852,-0.020514008109820556,4.466466458684327,0.008639379797371923,-0.05202207189815361,0.0
2376.0,-591.0,-26816.0,2736.0,1988.0,15432.0,4.85,-1.92,18272.0,18.272,0.00999999999999801,18.137404580152673,-4.511450381679389,-204.70229007633588,1.637633935546875,1.189918225097656,9.236830004882812,-0.03859739219345997,-0.0018653654002156114,5.031277525007136,-0.018661060362323383,0.5648110663228095,0.0
-1785.0,-2273.0,-25913.0,572.0,-1000.0,13472.0,4.94,-1.76,18282.0,18.282,0.010000000000001563,-13.625954198473282,-17.35114503816794,-197.8091603053435,0.34237083740234375,-0.5985504150390625,8.06367119140625,-0.036103130739849464,-0.010136855174389997,4.9792554531089825,0.008639379797371952,-0.052022071898152944,0.0
-1034.0,-937.0,-24888.0,2616.0,-584.0,17644.0,5.06,-1.62,18292.0,18.292,0.010000000000001563,-7.893129770992366,-7.152671755725191,-189.98473282442748,1.5658078857421873,-0.3495534423828125,10.560823522949217,-0.03379818198619436,-0.018821129893799426,4.964392003995224,0.008984954989266776,-0.014863449113758675,0.0
-1282.0,-1311.0,-23903.0,464.0,5556.0,18700.0,5.15,-1.48,18302.0,18.302,0.00999999999999801,-9.786259541984732,-10.007633587786259,-182.46564885496184,0.277727392578125,3.3255461059570313,11.192892761230468,-0.03195967915156424,-0.026553804601686104,4.927233381210829,0.007948229413582204,-0.037158622784394926,0.0
-1522.0,-1495.0,-23630.0,1500.0,4572.0,18280.0,5.26,-1.33,18312.0,18.312,0.010000000000001563,-11.618320610687023,-11.412213740458014,-180.38167938931298,0.8978256225585937,2.7365724975585937,10.941501586914061,-0.030174811893388095,-0.03535969269033684,4.897506482983313,0.008984954989266785,-0.029726898227516677,0.0
-2289.0,-35.0,-21830.0,-500.0,8764.0,18812.0,5.36,-1.98,18322.0,18.322,0.00999999999999801,-17.47328244274809,-0.26717557251908397,-166.6412213740458,-0.29927520751953124,5.2456958374023435,11.259930407714844,-0.038677550214141695,-0.01836099755983755,5.454885824749244,-0.01900663555421822,0.5573793417659313,0.0
