timestamp_s,dt,x_odom,y_odom,theta_odom,x_ins,y_ins,theta_ins,x_fused,y_fused,theta_fused
22.532911,0.009831999999999397,0.002691061272317788,0.00017070974394364509,0.0074897094038768874,-0.022177450255301528,-0.0035582071587752007,-0.03740813921021704,0.0,0.0,-0.03740813921021704
22.542926,0.010015000000002772,0.002691061272317788,0.00017070974394364509,0.0074897094038768874,-0.025739640643172128,-0.003778440649877818,-0.031286320917038084,0.0,0.0,-0.031286320917038084
22.553131,0.010204999999999131,0.002691061272317788,0.00017070974394364509,0.0074897094038768874,-0.029549596971584546,-0.004034568009753057,-0.023297165530965926,0.0,0.0,-0.023297165530965926
22.563532,0.010400999999998106,-0.011277083012598665,-0.002125060917947612,0.3183126496647656,-0.03349561632103503,-0.004318536715189085,-0.014453384762413684,-0.014154072249444507,0.0002045884985763266,-0.014453384762413684
22.572995,0.009463000000000221,-0.011277083012598665,-0.002125060917947612,0.3183126496647656,-0.037300949027541566,-0.0045846139437352084,-0.003987755987056411,-0.014154072249444507,0.0002045884985763266,-0.003987755987056411
22.583123,0.010128000000001691,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.04150867519736558,-0.005059840081350748,0.006316002826366705,-0.014154072249444507,0.0002045884985763266,0.006316002826366705
22.592921,0.009797999999999973,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.04570384427675978,-0.005699074284740813,0.016284034901199108,-0.014154072249444507,0.0002045884985763266,0.016284034901199108
22.603024,0.010103000000000861,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.050105181110700996,-0.006390431691090943,0.025294394689888727,-0.014154072249444507,0.0002045884985763266,0.025294394689888727
22.612926,0.0099020000000003,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.054473747394908664,-0.007055009590242705,0.032329985575428696,-0.014154072249444507,0.0002045884985763266,0.032329985575428696
22.623134,0.010207999999998663,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.059130154590409045,-0.007855924627512936,0.037283194819540434,-0.014154072249444507,0.0002045884985763266,0.037283194819540434
22.632955,0.009820999999998747,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.06357791627256995,-0.008707195908830932,0.0413485925111414,-0.014154072249444507,0.0002045884985763266,0.0413485925111414
22.643069,0.01011400000000151,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.06813191115698691,-0.009674372941238615,0.044496354304096875,-0.014154072249444507,0.0002045884985763266,0.044496354304096875
22.653073,0.01000399999999857,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.07251535470566936,-0.010571009774898998,0.047943092330230426,-0.014154072249444507,0.0002045884985763266,0.047943092330230426
22.662983,0.009910000000001418,-0.00288792377794707,0.0010998240335150411,0.4156788719151645,-0.0767765885158277,-0.011686972355871255,0.051261060497077765,-0.014154072249444507,0.0002045884985763266,0.051261060497077765
22.672927,0.009944000000000841,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.08087694136549256,-0.012805371938017479,0.05516009833393538,-0.027390695217797634,-0.0005262863385097224,0.05516009833393538
22.682948,0.010020999999998281,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.08501919810092572,-0.01392581743563387,0.060165426706754954,-0.027390695217797634,-0.0005262863385097224,0.060165426706754954
22.692997,0.010048999999998642,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.08928548727295335,-0.015050676505797604,0.06517670758494269,-0.027390695217797634,-0.0005262863385097224,0.06517670758494269
22.70293,0.009933000000000192,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.09346839615259407,-0.016178144874343423,0.07029556429635583,-0.027390695217797634,-0.0005262863385097224,0.07029556429635583
22.712939,0.010009000000000157,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.09774421564177514,-0.017388806746237804,0.07495351992138315,-0.027390695217797634,-0.0005262863385097224,0.07495351992138315
22.723035,0.010096000000000771,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.1019943301491016,-0.01864864908932959,0.07800555773258473,-0.027390695217797634,-0.0005262863385097224,0.07800555773258473
22.732932,0.009897000000002265,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.10609081006116036,-0.01988798275580277,0.07937425372526088,-0.027390695217797634,-0.0005262863385097224,0.07937425372526088
22.743052,0.01011999999999702,-0.014041017833030724,-0.006066127308231341,0.7265018121760531,-0.11018810998427904,-0.02121912352886325,0.07853965592933113,-0.027390695217797634,-0.0005262863385097224,0.07853965592933113
22.752939,0.009887000000002644,-0.007424606698115115,0.0003440489187736236,0.8126334703206367,-0.11416959967078313,-0.0225968491499733,0.0758155678827411,-0.027390695217797634,-0.0005262863385097224,0.0758155678827411
22.762961,0.01002199999999931,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.11814969636376761,-0.02390707449445968,0.07322118977507291,-0.04464556575058173,-0.0017919712206502822,0.07322118977507291
22.772937,0.009975999999998209,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.12203615271290714,-0.025147634237221123,0.07107599839696008,-0.04464556575058173,-0.0017919712206502822,0.07107599839696008
22.782921,0.00998400000000288,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.12618362013221393,-0.026434584420650914,0.07198584200003724,-0.04464556575058173,-0.0017919712206502822,0.07198584200003724
22.792909,0.009987999999999886,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.13053740512799628,-0.027786942688429284,0.07354144623492781,-0.04464556575058173,-0.0017919712206502822,0.07354144623492781
22.80301,0.010100999999998805,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.13512052068596014,-0.029328916183929372,0.07796902545994702,-0.04464556575058173,-0.0017919712206502822,0.07796902545994702
22.812936,0.009926000000000101,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.13979738784692486,-0.031013257444063823,0.08231989679818545,-0.04464556575058173,-0.0017919712206502822,0.08231989679818545
22.82295,0.010013999999998191,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.14456280020820697,-0.03270754764496157,0.08845444560286439,-0.04464556575058173,-0.0017919712206502822,0.08845444560286439
22.833013,0.010063000000002376,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.14961726593413757,-0.03445961712786261,0.0952102630071671,-0.04464556575058173,-0.0017919712206502822,0.0952102630071671
22.842917,0.009903999999998803,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.15459403587311868,-0.03638608561661417,0.102821267097165,-0.04464556575058173,-0.0017919712206502822,0.102821267097165
22.853094,0.01017699999999877,-0.017707563072938474,-0.013569732864677619,1.056049025946634,-0.15973590485013262,-0.03836472073470469,0.1090177042112701,-0.04464556575058173,-0.0017919712206502822,0.1090177042112701
22.86308,0.009986000000001383,-0.02221131917498499,-0.02555913462802651,1.366871966207523,-0.1645297908542696,-0.04035139172504282,0.11225734306713785,-0.05737235594299933,-0.0032266785315321084,0.11225734306713785
22.873062,0.009982000000000824,-0.02221131917498499,-0.02555913462802651,1.366871966207523,-0.16922102124937644,-0.042318477205719844,0.11450888788184328,-0.05737235594299933,-0.0032266785315321084,0.11450888788184328
22.882907,0.00984499999999855,-0.02221131917498499,-0.02555913462802651,1.366871966207523,-0.17382159628228264,-0.04418965928741006,0.11489845136629419,-0.05737235594299933,-0.0032266785315321084,0.11489845136629419
22.892958,0.010051000000000698,-0.02221131917498499,-0.02555913462802651,1.366871966207523,-0.17848832902063427,-0.046060022155427705,0.11423291508820543,-0.05737235594299933,-0.0032266785315321084,0.11423291508820543
22.902944,0.009986000000001383,-0.02076988152965802,-0.016460260352483998,1.4604933337559836,-0.1830132421831068,-0.04789515882401329,0.11202703368244415,-0.05737235594299933,-0.0032266785315321084,0.11202703368244415
22.913008,0.01006399999999985,-0.02076988152965802,-0.016460260352483998,1.4604933337559836,-0.18756603971478966,-0.049738190970557934,0.11042875334948628,-0.05737235594299933,-0.0032266785315321084,0.11042875334948628
22.922903,0.00989500000000021,-0.02076988152965802,-0.016460260352483998,1.4604933337559836,-0.1922034269218808,-0.05164698437684697,0.10813750775677898,-0.05737235594299933,-0.0032266785315321084,0.10813750775677898
22.932929,0.010025999999999868,-0.02076988152965802,-0.016460260352483998,1.4604933337559836,-0.19690285345313893,-0.05353197231518335,0.10890557919733505,-0.05737235594299933,-0.0032266785315321084,0.10890557919733505
22.942921,0.009991999999996892,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.2015870212246993,-0.0553618247040422,0.10967104596713698,-0.07077283826230536,-0.0047022440985656526,0.10967104596713698
22.952994,0.010073000000001997,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.20628570717104244,-0.05715523043180204,0.11182501741723808,-0.07077283826230536,-0.0047022440985656526,0.11182501741723808
22.962939,0.009944999999998316,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.21082414265896893,-0.05891614330078694,0.11496920608155063,-0.07077283826230536,-0.0047022440985656526,0.11496920608155063
22.973078,0.01013900000000234,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.21521413369559575,-0.06067724412356708,0.11850027974945426,-0.07077283826230536,-0.0047022440985656526,0.11850027974945426
22.982948,0.00986999999999938,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.21966687390270748,-0.062393188611355066,0.12220724316951065,-0.07077283826230536,-0.0047022440985656526,0.12220724316951065
22.992903,0.009954999999997938,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.2239880021039342,-0.06401827680071824,0.12294467542166344,-0.07077283826230536,-0.0047022440985656526,0.12294467542166344
23.00295,0.01004700000000014,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.22839552690619763,-0.06568551543127622,0.12217231806532816,-0.07077283826230536,-0.0047022440985656526,0.12217231806532816
23.012939,0.009989000000000914,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.23276887514371508,-0.06743592163585803,0.1207483119225003,-0.07077283826230536,-0.0047022440985656526,0.1207483119225003
23.022962,0.010023000000000337,-0.020237620268508595,-0.029931226096725508,1.7600817099110568,-0.2368106105180735,-0.06926752620675496,0.11854360495012523,-0.07077283826230536,-0.0047022440985656526,0.11854360495012523
23.032926,0.009964000000000084,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.24058550426693617,-0.07099436576410433,0.11636249602831834,-0.08393997516453346,-0.006241357944842894,0.11636249602831834
23.043008,0.01008200000000059,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.24429436816602945,-0.0727406088846444,0.11513477707411929,-0.08393997516453346,-0.006241357944842894,0.11513477707411929
23.052958,0.009949999999999903,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.24766766834570256,-0.07422229619896208,0.1134763878681852,-0.08393997516453346,-0.006241357944842894,0.1134763878681852
23.062935,0.009976999999999236,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.25133212391659066,-0.07568508723692166,0.11473917355137518,-0.08393997516453346,-0.006241357944842894,0.11473917355137518
23.072935,0.010000000000001563,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.25514734458498683,-0.07717200520039384,0.11817520724671417,-0.08393997516453346,-0.006241357944842894,0.11817520724671417
23.08291,0.00997499999999718,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.25894958575482685,-0.07864325763911462,0.12319477084466743,-0.08393997516453346,-0.006241357944842894,0.12319477084466743
23.092937,0.010027000000000896,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.26300216785412966,-0.08026882327788738,0.1299184041110999,-0.08393997516453346,-0.006241357944842894,0.1299184041110999
23.102979,0.010042000000002105,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.26729102674994376,-0.08204545683663965,0.13665209567004305,-0.08393997516453346,-0.006241357944842894,0.13665209567004305
23.112953,0.009973999999999705,-0.015758001566793592,-0.042408220202721725,2.0709046501719457,-0.2716170782032347,-0.08378712466993225,0.14321660673564543,-0.08393997516453346,-0.006241357944842894,0.14321660673564543
23.122947,0.009993999999998948,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.2758043935751689,-0.08542434270218963,0.14586232310372035,-0.08393997516453346,-0.006241357944842894,0.14586232310372035
23.132919,0.009972000000001202,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.2799142482170016,-0.08701749197632881,0.14746857865874138,-0.08393997516453346,-0.006241357944842894,0.14746857865874138
23.142978,0.010058999999998264,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.28392713632835925,-0.08868337034723103,0.14792423749550282,-0.08393997516453346,-0.006241357944842894,0.14792423749550282
23.152926,0.0099480000000014,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.2878329154638704,-0.09027742944881625,0.14787784904214712,-0.08393997516453346,-0.006241357944842894,0.14787784904214712
23.162957,0.010030999999997903,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.291667815301099,-0.0919544629485602,0.1469837689597657,-0.08393997516453346,-0.006241357944842894,0.1469837689597657
23.172923,0.00996600000000214,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.2955178757670966,-0.09358299832985033,0.14568785319689775,-0.08393997516453346,-0.006241357944842894,0.14568785319689775
23.183061,0.01013799999999776,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.2993857177106037,-0.09514663392692717,0.14267174385435244,-0.08393997516453346,-0.006241357944842894,0.14267174385435244
23.192923,0.009862000000001814,-0.00810663089493147,-0.052397272362271624,2.377982735730896,-0.3032444560067419,-0.09679674189407814,0.1422486595229951,-0.08393997516453346,-0.006241357944842894,0.1422486595229951
23.202933,0.010010000000001185,0.0029138853136057834,-0.06016247954753181,2.6775711118859693,-0.3071022876144795,-0.09847869674339635,0.14230733989060948,-0.09728517306182481,-0.008153402195057554,0.14230733989060948
23.21298,0.01004700000000014,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.310959194909837,-0.10009385089724968,0.1438815032373171,-0.11440762647903084,-0.010634148917242122,0.1438815032373171
23.223134,0.010153999999999996,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.31479268508068003,-0.10174140938289691,0.1462340746371523,-0.11440762647903084,-0.010634148917242122,0.1462340746371523
23.232919,0.009784999999997268,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.3185415562534536,-0.10346356677073365,0.14804617272537796,-0.11440762647903084,-0.010634148917242122,0.14804617272537796
23.242999,0.010080000000002087,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.3223226976748004,-0.10514685537085791,0.14846517964784767,-0.11440762647903084,-0.010634148917242122,0.14846517964784767
23.253012,0.010012999999997163,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.32614428934910544,-0.10677360699035819,0.14741928882865926,-0.11440762647903084,-0.010634148917242122,0.14741928882865926
23.263066,0.01005400000000023,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.32998344981783356,-0.10845965021284376,0.14604897327702254,-0.11440762647903084,-0.010634148917242122,0.14604897327702254
23.272932,0.009866000000002373,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.3336739663202619,-0.11003815968080397,0.14518274451933408,-0.11440762647903084,-0.010634148917242122,0.14518274451933408
23.283006,0.010073999999999472,0.019600171880185806,-0.0647341702568855,3.0707808555895033,-0.33722926276584186,-0.11163821296936731,0.14512503114406405,-0.11440762647903084,-0.010634148917242122,0.14512503114406405
23.293088,0.01008200000000059,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.34068216331010587,-0.11305455368328575,0.14623454520989382,-0.12707833319353845,-0.012500365685103288,0.14623454520989382
23.303003,0.009914999999999452,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.344052752675546,-0.11469190039293214,0.14884877996843135,-0.12707833319353845,-0.012500365685103288,0.14884877996843135
23.312922,0.009919000000000011,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.34739892505111813,-0.11657450487784059,0.1514640693854697,-0.12707833319353845,-0.012500365685103288,0.1514640693854697
23.322933,0.01001099999999866,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.350601208338264,-0.11848641434466184,0.15596423618792307,-0.12707833319353845,-0.012500365685103288,0.15596423618792307
23.33292,0.00998700000000241,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.35396044551563627,-0.12037526694895379,0.16418057015776827,-0.12707833319353845,-0.012500365685103288,0.16418057015776827
23.342989,0.010068999999997885,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.35734290583291334,-0.12250983107231683,0.1750668861679992,-0.12707833319353845,-0.012500365685103288,0.1750668861679992
23.353035,0.010045999999999111,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.36088561438780464,-0.12469076139475622,0.18718111604973536,-0.12707833319353845,-0.012500365685103288,0.18718111604973536
23.36301,0.009975000000000733,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.36436658396819926,-0.12680978044269767,0.19834456170046938,-0.12707833319353845,-0.012500365685103288,0.19834456170046938
23.372945,0.009935000000002248,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.36780666987279614,-0.12891341223181066,0.207991340212845,-0.12707833319353845,-0.012500365685103288,0.207991340212845
23.382976,0.010030999999997903,0.032361770328371474,-0.06365196014929088,3.3816037958503924,-0.37103798684614697,-0.13101916756820348,0.2154994745967297,-0.12707833319353845,-0.012500365685103288,0.2154994745967297
23.397493,0.014517000000001445,0.04518729332512516,-0.05821368781116703,3.703661300217097,-0.3752079650411937,-0.13402301437156935,0.2263653490709484,-0.14065379668433708,-0.015626967222532453,0.2263653490709484
23.403146,0.005652999999998798,0.04518729332512516,-0.05821368781116703,3.703661300217097,-0.3767550132481702,-0.1351857879780048,0.23059658062035526,-0.14065379668433708,-0.015626967222532453,0.23059658062035526
23.41295,0.009803999999999036,0.03763050546415701,-0.06348267374698233,3.797282667765557,-0.3790807277528755,-0.13719214416532796,0.23482605325092407,-0.14065379668433708,-0.015626967222532453,0.23482605325092407
23.422982,0.010032000000002483,0.03763050546415701,-0.06348267374698233,3.797282667765557,-0.3816630504083437,-0.1394619186338512,0.2448557180976653,-0.14065379668433708,-0.015626967222532453,0.2448557180976653
23.432937,0.009954999999997938,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.38414876226323236,-0.14171563140390672,0.2576228455423106,-0.11262517940423011,-0.008242049759997492,0.2576228455423106
23.442936,0.009999000000000535,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.38689384991805215,-0.14414109444746362,0.2730681308956606,-0.11262517940423011,-0.008242049759997492,0.2730681308956606
23.452915,0.009979000000001292,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.38980416325490524,-0.1466369640522418,0.29093148839013105,-0.11262517940423011,-0.008242049759997492,0.29093148839013105
23.462932,0.010016999999997722,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.39281410121605576,-0.14927794665668218,0.30836106841386657,-0.11262517940423011,-0.008242049759997492,0.30836106841386657
23.47291,0.009978000000000264,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.395815918346767,-0.15201617893818145,0.3229895804460425,-0.11262517940423011,-0.008242049759997492,0.3229895804460425
23.482947,0.010037000000000518,0.01904584955570258,-0.08572567168627808,4.235430667892351,-0.39880555870994955,-0.15470011216784074,0.33600896818812503,-0.11262517940423011,-0.008242049759997492,0.33600896818812503
23.492927,0.00998000000000232,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4016834069628932,-0.1573228179747337,0.3472963482035013,-0.12487921022777343,-0.012677611962825682,0.3472963482035013
23.502922,0.009994999999999976,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4045137948680673,-0.15996614906064452,0.3569001809577764,-0.12487921022777343,-0.012677611962825682,0.3569001809577764
23.51292,0.009997999999999507,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.40714803494598645,-0.16273960677437813,0.36564506257764995,-0.12487921022777343,-0.012677611962825682,0.36564506257764995
23.522936,0.010016000000000247,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.40948276195045,-0.1654466625287318,0.3754799156385187,-0.12487921022777343,-0.012677611962825682,0.3754799156385187
23.532934,0.009997999999999507,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4118078340533536,-0.16823598057718225,0.38475894768178437,-0.12487921022777343,-0.012677611962825682,0.38475894768178437
23.542917,0.009982999999998299,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4141231705347905,-0.1711079256291737,0.39402405839271754,-0.12487921022777343,-0.012677611962825682,0.39402405839271754
23.552931,0.010014000000001744,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4166875759281954,-0.1741261096618356,0.4065026218921048,-0.12487921022777343,-0.012677611962825682,0.4065026218921048
23.562926,0.009994999999999976,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.4195221123522034,-0.17727089252745154,0.4226195364546383,-0.12487921022777343,-0.012677611962825682,0.4226195364546383
23.573034,0.010107999999998896,0.023187584773702224,-0.07336923559558069,4.542508753451302,-0.422615865470934,-0.18069084924160622,0.44214939986867885,-0.12487921022777343,-0.012677611962825682,0.44214939986867885
23.582928,0.009893999999999181,0.0249135226694017,-0.06662102472742062,4.38148000126795,-0.4257125754762377,-0.18405212301103907,0.46275798068082,-0.12487921022777343,-0.012677611962825682,0.46275798068082
23.592918,0.009990000000001942,0.03052181427379269,-0.044863065543002414,4.538763898749363,-0.42898329261374,-0.187496490457077,0.4850212847080847,-0.14475686211680322,-0.02315333045700263,0.4850212847080847
23.603071,0.010152999999998968,0.03052181427379269,-0.044863065543002414,4.538763898749363,-0.43222572590943076,-0.19088534076263064,0.5091141671620305,-0.14475686211680322,-0.02315333045700263,0.5091141671620305
23.612921,0.009850000000000136,0.03052181427379269,-0.044863065543002414,4.538763898749363,-0.4354056158378137,-0.19424134844770807,0.5342846128318419,-0.14475686211680322,-0.02315333045700263,0.5342846128318419
23.623069,0.010148000000000934,0.03052181427379269,-0.044863065543002414,4.538763898749363,-0.43843549680463967,-0.19787823478378277,0.5627718981998945,-0.14475686211680322,-0.02315333045700263,0.5627718981998945
23.632968,0.009899000000000768,0.03052181427379269,-0.044863065543002414,4.538763898749363,-0.4412698730846537,-0.20178252909882943,0.5912024780870119,-0.14475686211680322,-0.02315333045700263,0.5912024780870119
