gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-1240.0,-989.0,-17274.0,1160.0,5700.0,7004.0,2.11,-0.92,18002.0,18.002,0.00999999999999801,-9.465648854961833,-7.549618320610687,-131.86259541984734,0.6943184814453125,3.411737365722656,4.192247106933594,0.02677210084333915,0.0007367049499052248,-0.10994894808236962,-0.012582711798513085,0.376901505485415,-0.023014364503010726
-231.0,786.0,-17828.0,-160.0,4520.0,19084.0,2.21,-1.79,18012.0,18.012,0.010000000000001563,-1.7633587786259541,6.0,-136.0916030534351,-0.09576806640624999,2.7054478759765623,11.422736120605467,0.009599100421347123,0.0028392205456337894,-0.13370141365836943,-0.017301228722955492,0.46871084656519557,-0.023752465575999825
-231.0,786.0,-17828.0,-160.0,4520.0,19084.0,2.32,-1.65,18022.0,18.022,0.00999999999999801,-1.7633587786259541,6.0,-136.0916030534351,-0.09576806640624999,2.7054478759765623,11.422736120605467,0.015156964410864941,0.0020243551972851854,-0.15745387923436083,0.005617282052907634,-0.014496211749439197,-0.023752465575991387
3368.0,331.0,-15587.0,-4300.0,288.0,18792.0,2.43,-1.55,18032.0,18.032,0.010000000000001563,25.709923664122137,2.5267175572519083,-118.98473282442748,-2.5737667846679684,0.17238251953125,11.247959399414063,0.019809178432843674,0.0012361251166907552,-0.1782206327082844,0.004718516924442407,0.004832070583146672,-0.020766753473923566
683.0,-551.0,-15251.0,-768.0,2632.0,17968.0,2.53,-1.41,18042.0,18.042,0.010000000000001563,5.213740458015267,-4.206106870229007,-116.41984732824427,-0.45968671875,1.5753846923828123,10.754753857421875,0.025106368146482178,0.00022626554281618785,-0.19853972921375743,0.005392590770791318,-0.019328282332585628,-0.02031909650547304
116.0,194.0,-15562.0,1800.0,4788.0,19892.0,2.65,-1.27,18052.0,18.052,0.00999999999999801,0.8854961832061069,1.4809160305343512,-118.79389312977099,1.0773907470703123,2.8658593872070313,11.906364855957031,0.030821326996032256,-0.0009853027776180708,-0.21927317487752104,0.0058419733350239325,-0.009664141166292693,-0.020733445663763627
845.0,1065.0,-17273.0,-372.0,4144.0,14864.0,2.75,-1.94,18062.0,18.062,0.010000000000001563,6.450381679389313,8.129770992366412,-131.85496183206106,-0.22266075439453123,2.480392919921875,8.896853369140624,0.018353469341046508,0.0019442192251544652,-0.24228620706813384,-0.012807403080629385,0.37206943490226857,-0.023013032190612796
-1510.0,55.0,-18189.0,1144.0,3116.0,16024.0,2.86,-1.79,18072.0,18.072,0.00999999999999801,-11.526717557251908,0.4198473282442748,-138.84732824427482,0.6847416748046875,1.8650830932617186,9.591171850585937,0.024007411364342368,0.0004739838547665623,-0.26651963742272816,0.005841973335023925,-0.01932828233258522,-0.024233430354594312
-855.0,17.0,-20854.0,-1032.0,4920.0,21148.0,2.95,-1.65,18082.0,18.082,0.010000000000001563,-6.526717557251908,0.1297709923664122,-159.1908396946565,-0.6177040283203125,2.9448680419921875,12.658144177246093,0.028973460929516758,-0.0009562387996753647,-0.2943036803395949,0.005167899488675032,-0.02416035291573173,-0.027784042916866744
95.0,-1799.0,-23973.0,1404.0,2176.0,11676.0,3.07,-1.53,18092.0,18.092,0.00999999999999801,0.7251908396946565,-13.732824427480915,-183.0,0.8403647827148437,1.3024457031249999,6.988674645996094,0.034108556128061615,-0.0026026994044592187,-0.3262432056510848,0.00539259077079131,-8.393823270855519e-17,-0.03193952531148987
