timestamp_s,dt,x_odom,y_odom,theta_odom,x_ins,y_ins,theta_ins,x_fused,y_fused,theta_fused
22.202911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.212943,0.01003199999999893,0.0,0.0,0.0,-0.004698620681441186,-0.005541962855033193,0.0,0.0,0.0,0.0
22.223107,0.010163999999999618,0.0,0.0,0.0,-0.013787464934042964,-0.016598278057302435,1.3541623295625723e-06,0.0,0.0,1.3541623295625723e-06
22.232932,0.00982500000000286,0.0,0.0,0.0,-0.02592434990725546,-0.03329477281425529,-5.190822365418068e-06,0.0,0.0,-5.190822365418068e-06
22.242916,0.009983999999999327,0.0,0.0,0.0,-0.044343481570349855,-0.05909159550848278,-1.5832268015439567e-05,0.0,0.0,-1.5832268015439567e-05
22.252951,0.010034999999998462,0.0,0.0,0.0,-0.06490631863342809,-0.09490519637208189,-2.7865047511152827e-05,0.0,0.0,-2.7865047511152827e-05
22.262924,0.00997300000000223,0.0,0.0,0.0,-0.08308023887454344,-0.14002277312604375,-3.716605364939736e-05,0.0,0.0,-3.716605364939736e-05
22.272916,0.009991999999996892,0.0,0.0,0.0,-0.09901837366863073,-0.1947879007845584,-4.648477954263808e-05,0.0,0.0,-4.648477954263808e-05
22.282938,0.010022000000002862,0.0,0.0,0.0,-0.116087199211176,-0.2600577971845063,-6.784867543697965e-05,0.0,0.0,-6.784867543697965e-05
22.292934,0.009995999999997451,0.0,0.0,0.0,-0.13658125405533517,-0.33448802395850563,-7.450757284267845e-05,0.0,0.0,-7.450757284267845e-05
22.302995,0.01006100000000032,0.0,0.0,0.0,-0.15830003069045745,-0.41788437737021267,-0.00010399724210183427,0.0,0.0,-0.00010399724210183427
22.313071,0.010076000000001528,0.0,0.0,0.0,-0.18381942012810673,-0.5077246131324568,-9.460017623911039e-05,0.0,0.0,-9.460017623911039e-05
22.322962,0.00989099999999965,0.0,0.0,0.0,-0.20734861238040725,-0.60294240044951,-0.00011963819005575397,0.0,0.0,-0.00011963819005575397
22.332945,0.009982999999998299,0.0,0.0,0.0,-0.23407985103332757,-0.7059651814761977,-8.771705065546738e-05,0.0,0.0,-8.771705065546738e-05
22.34292,0.009975000000000733,0.0,0.0,0.0,-0.25805085583111514,-0.81795817026149,-8.505908740529261e-05,0.0,0.0,-8.505908740529261e-05
22.352929,0.010009000000000157,0.0,0.0,0.0,-0.28342360903659974,-0.9377681276198976,-0.00011572985161245787,0.0,0.0,-0.00011572985161245787
22.362987,0.010058000000000789,0.0,0.0,0.0,-0.30662012266102145,-1.0642199524176463,-8.222885616100684e-05,0.0,0.0,-8.222885616100684e-05
22.37297,0.009982999999998299,0.0,0.0,0.0,-0.3326264117295487,-1.197364213228763,-2.104667231045758e-05,0.0,0.0,-2.104667231045758e-05
22.382928,0.009958000000001022,0.0,0.0,0.0,-0.3396968276607217,-1.3655515468546893,-0.00010197639064427745,0.0,0.0,-0.00010197639064427745
22.392907,0.009979000000001292,0.0,0.0,0.0,-0.2648842153324223,-1.538584230682083,0.00047902146772752825,0.0,0.0,0.00047902146772752825
22.402947,0.010040000000000049,0.0,0.0,0.0,-0.21049026080298866,-1.712443965935374,0.0005111248674649752,0.0,0.0,0.0005111248674649752
22.412911,0.009964000000000084,0.0,0.0,0.0,-0.17706918125650983,-1.8847610963911803,0.0005429852534195493,0.0,0.0,0.0005429852534195493
22.422918,0.0100069999999981,0.0,0.0,0.0,-0.41845577609506984,-2.0037620017703084,0.005689311049095672,0.0,0.0,0.005689311049095672
22.432976,0.010058000000000789,9.635975509647318,0.7049173600470547,0.1460493333755983,-1.5016033777442797,-2.1893355392703717,0.008456493273385528,0.0,0.0,0.008456493273385528
22.443013,0.010037000000000518,9.635975509647318,0.7049173600470547,0.1460493333755983,-2.5560255450711313,-2.407522866922514,0.0016071399439949452,0.0,0.0,0.0016071399439949452
22.452957,0.009944000000000841,2.691061272317789,0.17070974394364513,0.0074897094038768874,-3.7030735809380264,-2.6343120039925427,-0.00029402189626692287,0.0,0.0,-0.00029402189626692287
22.462918,0.009960999999997,2.691061272317789,0.17070974394364513,0.0074897094038768874,-4.71558064809854,-2.890534040997871,-0.007419309781926701,0.0,0.0,-0.007419309781926701
22.472905,0.00998700000000241,2.691061272317789,0.17070974394364513,0.0074897094038768874,-6.382117754417977,-2.990369473665817,-0.01854296192571711,0.0,0.0,-0.01854296192571711
22.483025,0.010120000000000573,2.691061272317789,0.17070974394364513,0.0074897094038768874,-8.647799881400209,-3.069655146612378,-0.02601254478428331,0.0,0.0,-0.02601254478428331
22.492908,0.009882999999998532,2.691061272317789,0.17070974394364513,0.0074897094038768874,-10.852906295743429,-3.0890814093747085,-0.03475954464765045,0.0,0.0,-0.03475954464765045
22.503062,0.010153999999999996,2.691061272317789,0.17070974394364513,0.0074897094038768874,-13.352810176112957,-3.133707363561559,-0.04020333263668829,0.0,0.0,-0.04020333263668829
22.512972,0.009910000000001418,2.691061272317789,0.17070974394364513,0.0074897094038768874,-16.052968990156955,-3.198540010969485,-0.04117772997339077,0.0,0.0,-0.04117772997339077
22.523079,0.010106999999997868,2.691061272317789,0.17070974394364513,0.0074897094038768874,-18.945375610671235,-3.365545499611988,-0.04032535233517026,0.0,0.0,-0.04032535233517026
22.532911,0.009831999999999397,2.691061272317789,0.17070974394364513,0.0074897094038768874,-22.17745025530153,-3.5582071587752013,-0.03740813921021704,0.0,0.0,-0.03740813921021704
