timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L
22742907,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
22752947,-0.02,-0.01,0.0006241424503172876,-2.6865779192695345e-09,-8.608861383766478e-06,0.0006241424503230697,0.0,0.0012482849006461394
22762924,-0.02,-0.0,0.0012482849005883184,-1.0746311676879029e-08,-1.7217722767532955e-05,0.0006241424503230697,0.0,0.0012482849006461394
22772920,0.01,-0.01,0.002496569801234458,-1.0746311676879029e-08,1.7217722767532955e-05,0.0012482849006461394,0.003744854701938418,-0.0012482849006461394
22782952,-0.02,-0.01,0.0006241424502825949,-1.880604543468763e-08,-8.60886138376648e-06,-0.001872427350969209,-0.003744854701938418,0.0
22792953,-0.01,-0.01,0.0012482849005998825,-2.1492623353957167e-08,-1.6940658945086007e-21,0.0006241424503230697,0.0012482849006461394,0.0
22802936,-0.03,-0.02,-0.0006241424503519802,-1.3432889596148562e-08,-8.608861383766478e-06,-0.0018724273509692088,-0.0024965698012922783,-0.0012482849006461394
22812913,0.01,-0.02,0.001872427350847785,8.059733757808604e-09,2.5826584151299435e-05,0.0024965698012922788,0.0049931396025845575,0.0
22822915,0.0,0.0,0.002496569801118816,1.61194675154181e-08,0.0,0.0006241424503230697,-0.0012482849006461394,0.0024965698012922788
22832912,0.0,-0.02,0.0012482849005189334,5.373155838439516e-09,1.7217722767532955e-05,-0.0012482849006461394,0.0,-0.0024965698012922788
22842962,-0.03,0.01,0.0012482849005189334,5.373155838439516e-09,-3.443544553506592e-05,0.0,-0.003744854701938418,0.003744854701938418
22852904,-0.02,-0.0,0.0012482849005189334,5.3731558384395186e-09,-1.7217722767532962e-05,-1.0842021724855044e-19,0.0012482849006461392,-0.0012482849006461394
22863039,-0.02,-0.01,0.0006241424502479025,1.3432889596049018e-08,-8.608861383766484e-06,-0.0006241424503230697,0.0,-0.0012482849006461394
22872931,-0.01,0.0,0.0018724273508477851,2.6865779190704263e-09,-8.608861383766484e-06,0.0012482849006461394,0.0012482849006461394,0.0012482849006461394
22882918,-0.01,0.0,0.0018724273508477851,2.6865779190704263e-09,-8.608861383766484e-06,0.0,0.0,0.0
22893229,-0.0,-0.01,0.0018724273508477851,2.6865779190704263e-09,8.608861383766471e-06,0.0,0.0012482849006461394,-0.0012482849006461394
22902912,0.0,0.01,0.0031207122514939245,2.686577919070418e-09,-8.608861383766484e-06,0.0012482849006461394,0.0,0.0024965698012922788
22912926,0.01,0.07,0.007489709401772154,-1.2895574010562413e-07,-5.1653168302598876e-05,0.0043689971522614885,0.0012482849006461394,0.007489709403876837
22922941,-3.84,1.92,-0.1173383889562297,0.0003125883869654166,-0.004958704157049492,-0.12482849006461391,-0.4805896867487636,0.2309327066195358
22933089,-12.02,7.14,-0.3020739258299101,0.0022942562281491894,-0.016494578411296573,-0.1847461652956286,-1.021097048728542,0.6516047181372848
22943029,-21.16,14.67,-0.4025327116409587,0.004672566338701119,-0.030845550338035294,-0.10048693450201424,-1.1409323991905715,0.9399585301865431
22952924,-23.42,21.08,-0.143668421338295,-0.0042818804618370825,-0.03830943315776083,0.2590191168840737,-0.28211238754602774,0.8001506213141751
22962979,-18.26,25.57,0.4581937552980166,-0.02717633726100053,-0.037732639445048476,0.6022974645617625,0.644115008733408,0.5604799203901168
22973053,-13.67,30.44,1.0482095551845583,-0.04952097508461433,-0.037973687563793934,0.5904387580056242,0.5729627693965783,0.60791474661467
22983249,0.17,36.22,2.2720481619407016,-0.09176545564927739,-0.03103494528847815,1.2245674875338626,1.727626302494257,0.7215086725734683
22994682,17.85,42.07,3.740161167605603,-0.12986097012843933,-0.020850662271482405,1.468607185610183,2.2069677043423743,0.7302466668779917
23002935,34.54,47.65,5.129946967467837,-0.15219458172417605,-0.011286217274117846,1.3899652368694762,2.0833874991784067,0.6965429745605456
23012960,60.12,55.88,7.240157211276625,-0.16025146694075024,0.0036501572267169866,2.110225624542299,3.1931127758528244,1.0273384732317734
23022898,85.16,66.84,9.486964091836006,-0.13843249863513876,0.015771434055060186,2.246912821163051,3.1257053912179327,1.368120251108169
23033030,114.45,80.2,12.14825014911337,-0.07820159347032757,0.029485350239400195,2.661967550627893,3.656226473992543,1.6677086272632422
23043660,138.63,93.81,14.505518491181498,0.0020593427590548524,0.038584916722041354,2.35863431977088,3.0183528897623644,1.6989157497793956
23052916,168.94,113.63,17.63143893949618,0.13687082802855915,0.0476156123136124,3.1288261034695486,3.783551533858449,2.4741006730806476
23062934,197.26,131.2,20.49172089065467,0.28643627667006183,0.05687013830116137,2.864189704532566,3.535142838629866,2.1932365704352663
23072941,221.88,150.44,23.224416402089634,0.44836249868002576,0.06150170572562773,2.737488787116985,3.073277425390796,2.4017001488431737
23083046,257.24,170.51,26.676022875382614,0.6837226132302651,0.0746646547814067,3.4596216021407757,4.413935408684751,2.5053077955968006
23092970,285.29,269.35,34.58803376600143,1.033610593220593,0.013722525045723785,7.919743552149434,3.5014391463124226,12.338047957986445
23102979,317.85,294.38,38.18195296577595,1.0945828296169637,0.02020499766769997,3.594436371410557,4.06441563650383,3.1244571063172835
23112895,347.3,321.4,41.705689566390625,1.1694769401447618,0.022296950983955233,3.5245324169743726,3.676199032402879,3.372865801545866
23122928,382.35,345.89,45.42049502526789,1.2692153003886202,0.031387908605212636,3.7161441492235583,4.37523857676472,3.0570497216823966
23132985,414.5,370.23,48.944147181625546,1.3917103562494104,0.03811142934593421,3.5257807018750214,4.013235955577335,3.0383254481727078
