timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2
23892905,-569,270,-744,-581,-107,-1737,9997.0,-4.343511450381679,2.0610687022900764,-5.679389312977099,-0.3477577911376953,-0.06404489440917968,-1.0396820709228516
23902978,253,1146,-284,-1413,-2559,-2141,10073.0,1.9312977099236641,8.748091603053435,-2.16793893129771,-0.8457517364501953,-1.5316905120849609,-1.2814964385986327
23912987,-59,350,78,-3641,-803,843,10009.0,-0.45038167938931295,2.6717557251908395,0.5954198473282443,-2.1793220611572264,-0.48063598327636714,0.5045779998779296
23922946,448,-87,592,-3565,361,-1009,9959.0,3.4198473282442747,-0.6641221374045801,4.519083969465649,-2.133832229614258,0.21607669982910155,-0.6039373687744141
23932967,501,-423,925,-273,-3087,1395,10021.0,3.8244274809160306,-3.2290076335877864,7.061068702290076,-0.16340426330566404,-1.8477251312255858,0.8349778289794921
23942910,-255,281,271,1703,-675,-1169,9943.0,-1.9465648854961832,2.145038167938931,2.068702290076336,1.0193313568115234,-0.40402153015136716,-0.699705435180664
23952926,-943,-641,172,987,1949,-325,10016.0,-7.198473282442748,-4.893129770992366,1.3129770992366412,0.5907692596435546,1.1665747589111328,-0.1945288848876953
23962974,1500,-922,240,1919,-483,-193,10048.0,11.450381679389313,-7.038167938931298,1.83206106870229,1.1486182464599608,-0.28909985046386716,-0.11552023010253906
23973050,529,-192,452,-2049,1005,1819,10076.0,4.038167938931298,-1.465648854961832,3.450381679389313,-1.226429800415039,0.6015431671142578,1.0887632049560547
23983038,323,292,1177,1459,-1171,1495,9988.0,2.4656488549618323,2.2290076335877864,8.98473282442748,0.8732850555419921,-0.7009025360107421,0.8948328704833984
23992905,-6,-337,760,1275,1253,-293,9867.0,-0.04580152671755725,-2.572519083969466,5.801526717557252,0.7631517791748046,0.7499836700439453,-0.1753752716064453
24002915,55,81,225,-481,-1099,-2217,10010.0,0.4198473282442748,0.6183206106870229,1.717557251908397,-0.28790274963378903,-0.6578069061279297,-1.3269862701416015
24012927,149,-2,-252,1307,-1115,-161,10012.0,1.1374045801526718,-0.015267175572519083,-1.9236641221374047,0.7823053924560547,-0.6673837127685547,-0.09636661682128905
24022908,-58,249,94,899,1181,-385,9981.0,-0.44274809160305345,1.900763358778626,0.7175572519083969,0.5380968231201172,0.7068880401611328,-0.23044190979003906
24033119,-58,249,94,899,1181,-385,10211.0,-0.44274809160305345,1.900763358778626,0.7175572519083969,0.5380968231201172,0.7068880401611328,-0.23044190979003906
25682914,392,517,32674,283,2085,-945,1649795.0,2.9923664122137406,3.946564885496183,249.4198473282443,0.1693897674560547,1.2479776153564452,-0.565630142211914
25692890,2771,-432,32674,1563,4345,359,9976.0,21.15267175572519,-3.2977099236641223,249.4198473282443,0.9355342987060546,2.6007015533447264,0.21487959899902342
25702988,491,674,32674,19,10017,-4333,10098.0,3.7480916030534353,5.145038167938932,249.4198473282443,0.011372457885742187,5.9956795074462885,-2.593518948364258
25712903,1675,741,32674,1139,4013,-1005,9915.0,12.786259541984732,5.656488549618321,249.4198473282443,0.6817489227294922,2.4019828155517575,-0.6015431671142578
25722917,-323,-824,32674,923,2505,-2517,10014.0,-2.4656488549618323,-6.290076335877862,249.4198473282443,0.5524620330810547,1.4993687896728514,-1.5065513946533202
25782897,2075,276,32674,-2505,3461,2983,59980.0,15.83969465648855,2.1068702290076335,249.4198473282443,-1.4993687896728514,2.071582986450195,1.7854758880615234
25793090,-901,-691,32674,2255,10889,2767,10193.0,-6.877862595419847,-5.2748091603053435,249.4198473282443,1.3497311859130858,6.517615469360351,1.6561889984130858
25802959,-852,311,32674,967,4525,3371,9869.0,-6.5038167938931295,2.3740458015267176,249.4198473282443,0.5787982513427734,2.7084406280517577,2.0177134490966795
25812938,-599,-421,32674,279,7385,-3857,9979.0,-4.572519083969466,-3.213740458015267,249.4198473282443,0.16699556579589842,4.420294815063476,-2.308608950805664
25822909,1341,1516,32674,-1465,8449,4019,9971.0,10.236641221374045,11.572519083969466,249.4198473282443,-0.8768763580322265,5.0571524566650385,2.405574118041992
25832973,1003,1745,32674,-4353,5453,-4753,10064.0,7.656488549618321,13.320610687022901,249.4198473282443,-2.605489956665039,3.2638954132080076,-2.844910122680664
25842947,2303,-275,32674,-3649,6013,-933,9974.0,17.580152671755727,-2.099236641221374,249.4198473282443,-2.184110464477539,3.5990836456298827,-0.5584475372314452
25852945,-200,1147,32674,399,501,151,9998.0,-1.5267175572519085,8.755725190839694,249.4198473282443,0.23882161560058593,0.2998737579345703,0.09038111267089843
25862968,1450,610,32674,-3921,7033,-1497,10023.0,11.068702290076336,4.656488549618321,249.4198473282443,-2.346916177368164,4.209605068969727,-0.8960299713134765
25872906,503,-289,32674,-3149,2949,3099,9938.0,3.8396946564885495,-2.2061068702290076,249.4198473282443,-1.8848352569580078,1.7651251739501952,1.8549077362060546
25882907,503,-289,32674,-3149,2949,3099,10001.0,3.8396946564885495,-2.2061068702290076,249.4198473282443,-1.8848352569580078,1.7651251739501952,1.8549077362060546
25892927,296,760,32674,-4217,5473,-1321,10020.0,2.2595419847328246,5.801526717557252,249.4198473282443,-2.5240871002197265,3.275866421508789,-0.7906850982666015
25902994,649,1470,32674,571,1225,-2869,10067.0,4.9541984732824424,11.221374045801527,249.4198473282443,0.34177228698730466,0.7332242584228515,-1.7172411407470702
25912904,1006,707,32674,1271,4705,-1989,9910.0,7.679389312977099,5.396946564885496,249.4198473282443,0.7607575775146483,2.816179702758789,-1.1905167755126953
25922987,943,-539,32674,-85,10745,-3901,10083.0,7.198473282442748,-4.114503816793893,249.4198473282443,-0.05087678527832031,6.431424209594726,-2.3349451690673826
25933078,3337,81,32674,6323,8861,6599,10091.0,25.47328244274809,0.6183206106870229,249.4198473282443,3.784634274291992,5.303755227661132,3.949834188842773
25942928,464,-485,32674,5803,14881,-873,9850.0,3.5419847328244276,-3.7022900763358777,249.4198473282443,3.4733880584716794,8.90702872619629,-0.5225345123291015
25952941,943,-163,32674,1775,6893,-13149,10013.0,7.198473282442748,-1.2442748091603053,249.4198473282443,1.0624269866943359,4.125808010864257,-7.870339407348633
25962956,582,5024,-23310,-5425,5161,4499,10015.0,4.442748091603053,38.35114503816794,-177.93893129770993,-3.247136001586914,3.0891186920166014,2.692878317260742
