[22592,-11,11,16,-277,-82,-49,0.00,0.00]
[22602,-7,-11,31,-161,-22,-65,0.00,-0.01]
[22612,-11,-17,-16,-65,-34,-93,0.00,-0.04]
[22622,-13,9,2,-25,-22,-57,0.00,-0.03]
[22632,13,-29,5,-61,-26,-37,0.00,0.01]
[22642,-42,-3,-12,-57,-82,-9,-0.00,-0.08]
[22652,-2,19,-7,-37,-134,-33,-0.00,-0.02]
[22662,-2,-3,-20,-9,-34,107,0.00,-0.03]
[22672,-24,10,-3,-17,-10,-165,-0.00,-0.01]
[22682,3,-2,17,-17,-18,7,0.00,-0.04]
[22692,3,-2,17,-17,-18,7,0.00,-0.03]
[22702,-6,-6,26,-89,-110,-9,0.00,-0.08]
[22713,11,20,-17,-37,-78,-21,0.00,-0.06]
[22722,-10,12,-14,-45,-330,-33,0.00,-0.01]
[22732,5,4,18,-61,-98,-29,-0.00,-0.02]
[22742,4,10,-7,-101,-70,27,0.00,-0.03]
[22752,-38,8,-40,-101,-2,-25,0.00,-0.00]
[22762,21,7,-2,-169,-90,-101,0.00,-0.09]
[22772,-73,100,1375,-589,-214,-1469,-3.11,-5.56]
[22782,-2101,-1006,2272,6567,766,-521,-22.10,-9.05]
[22792,-2101,-1006,2272,6567,766,-521,-15.89,-9.18]
[22802,-248,833,-973,-3393,118,-2233,-17.87,-7.93]
[22812,-473,-1545,-1065,-5261,1050,3471,-5.09,-6.10]
[22825,-1049,-388,3911,-5013,-582,3059,25.52,-4.56]
[22832,1428,2651,5117,-4673,962,-5197,60.34,-0.03]
[22842,885,580,3506,-7441,2598,-617,87.43,2.53]
[22852,-1208,-1112,9366,-2101,-1042,1171,110.90,6.09]
[22862,1695,2676,4941,-10965,-2474,2031,129.60,14.94]
[22872,500,218,7743,1979,418,-1321,149.87,105.13]
[22882,45,1339,-3171,-10057,-2854,4611,168.45,122.58]
[22892,45,1339,-3171,-10057,-2854,4611,190.56,142.22]
[22905,-1424,-931,-7748,-6941,-714,-2109,218.81,174.82]
[22912,-1498,-861,-9805,-1421,1382,-597,258.53,189.99]
[22922,-1811,-726,-10308,-921,-6,-1053,309.23,210.19]
[22932,-1811,-726,-10308,-921,-6,-1053,354.82,234.24]
[22942,541,2276,-5889,-6953,3486,199,408.68,260.63]
[22952,3154,3845,-2223,-3101,3466,-345,455.25,285.22]
[22962,-2192,-1409,-1154,651,4358,-4893,511.00,312.87]
[22972,159,-2232,-693,-4493,1438,2015,554.66,339.19]
[22982,-1245,-724,1464,-4145,-3090,-1469,599.11,362.83]
[22992,-2352,643,1609,-3129,-1086,-957,639.17,469.89]
[23002,-490,-1148,32,-2649,1678,1799,684.94,498.35]
[23013,31,-1665,-169,-1961,-102,-573,708.61,533.97]
[23022,1106,1087,688,-2029,314,-2101,786.92,561.21]
[23032,1136,2639,1100,1179,1382,-393,835.02,588.22]
[23042,852,-186,919,983,554,3,885.87,619.86]
[23052,-218,1220,3690,-1829,-674,999,930.03,650.90]
[23062,988,2028,2455,959,-1634,2711,976.73,685.45]
[23072,-518,-292,-1962,-1809,-2,-2929,1016.20,720.36]
[23082,35,-647,-4409,-1585,-2390,179,1062.81,831.05]
[23092,-551,-1444,-5302,235,1362,-3541,1122.89,868.97]
[23105,-1011,-1519,-3380,-1673,2554,-261,1155.88,913.39]
[23113,3100,2160,948,-7081,-6042,1287,1229.10,933.08]
[23122,-3950,-2008,2535,-125,550,-1293,1285.43,965.45]
[23132,-42,-1494,2845,923,-774,-3441,1331.55,998.81]
[23142,-455,1764,1057,-4101,-130,3151,1381.89,1036.30]
[23152,1852,1256,-740,-945,1326,-1617,1428.78,1071.81]
[23162,405,1177,-671,283,1738,-1669,1491.74,1179.50]
[23172,-694,891,-578,6323,506,-769,1544.97,1219.80]
[23182,-1562,-614,44,-697,-58,-2169,1602.36,1252.81]
[23192,-1562,-614,44,-697,-58,-2169,1655.46,1284.52]
[23202,298,867,-2455,-205,-1658,-1065,1715.45,1313.69]
[23212,-1413,55,-3692,2959,-1858,-2789,1772.89,1349.47]
[23224,-1439,-520,-5350,2467,-1790,-2245,1830.99,1391.62]
[23232,-782,-574,-6748,3019,-766,-1641,1918.58,1416.99]
[23242,192,1551,2962,3247,1366,3175,1990.07,1446.94]
[23252,504,352,6303,551,-2086,3835,2042.91,1553.88]
[23262,-545,-1685,7470,-2809,-5074,-2233,2093.24,1582.77]
[23272,-2596,-365,5532,-2209,-2074,-2589,2134.35,1617.37]
[23282,1060,-189,1,415,4198,4307,2189.00,1646.74]
[23292,1060,-189,1,415,4198,4307,2237.18,1680.58]
[23302,1094,773,3057,915,-246,-2009,2292.35,1718.49]
[23312,958,884,4608,39,-554,1191,2342.34,1752.08]
[23322,-98,-1488,4204,-121,-1010,-2385,2396.32,1786.91]
[23332,-98,-1488,4204,-121,-1010,-2385,2442.70,1899.50]
[23342,-436,-376,-1841,3267,-302,4179,2493.83,1936.98]
[23352,179,-138,-2595,843,-1214,1371,2551.86,1987.66]
[23362,-304,-336,-1279,3187,3050,-3533,2609.85,2006.78]
[23372,1550,795,1419,-2129,-478,4483,2662.82,2040.46]
[23382,-1661,-1521,2714,2675,414,-1933,2720.24,2074.89]
[23392,-417,411,2836,-1017,1598,2643,2767.05,2112.71]
[23406,-1024,-818,367,731,-1946,-493,2813.07,2158.54]
[23412,-462,568,-2733,-2129,2706,1259,2865.06,2262.37]
[23422,124,1818,-2707,983,166,1711,2928.39,2303.25]
[23432,526,74,-2677,4435,-286,-1181,2984.74,2337.38]
[23442,671,-1026,556,1779,1898,2003,3047.96,2368.34]
[23452,592,796,1761,2323,-2986,-1929,3111.77,2400.26]
[23462,-17,691,4743,471,-2818,1055,3168.67,2431.78]
[23472,-813,-92,4665,1959,446,455,3235.00,2464.82]
[23482,768,-39,11214,1031,-810,-2469,3305.96,2492.67]
[23492,-423,-136,16719,-317,4482,-4549,3385.57,2520.34]
[23502,-927,608,19789,-4993,-5578,-5949,3458.89,2624.84]
[23512,-4450,-1533,24325,8667,-6686,-3989,3534.89,2648.98]
[23522,-2311,-884,27538,-1669,-4766,-1537,3601.60,2674.21]
[23532,-1547,-1325,28860,3223,-3766,2303,3686.28,2696.33]
[23542,-64,1164,30031,-6069,-4290,-2265,3760.96,2718.66]
[23552,1102,-161,31490,-537,-4494,-105,3829.70,2740.17]
[23562,510,-793,31426,395,-2494,-733,3901.03,2763.70]
[23572,-1491,-1533,27063,-437,-406,2007,3961.47,2792.68]
[23582,-578,-1025,23592,1819,-2090,-1641,4042.38,2821.54]
[23592,-605,-231,24444,1695,-4274,-973,4109.76,2847.34]
[23602,-675,1515,27631,-1337,-6130,-341,4189.78,2870.07]
[23612,-644,-331,32707,-3501,-1650,1563,4259.11,2897.09]
[23622,-424,-941,32304,-2841,-6170,-1093,4340.99,3008.42]
[23632,-690,-997,32523,-2525,-6490,-113,4417.67,3027.92]
[23642,-239,-1479,30738,-57,-6410,-89,4488.06,3053.50]
[23652,-267,-1467,29272,-1177,-5986,155,4571.12,3079.28]
[23662,-308,1742,31571,-1105,-3514,1079,4640.27,3105.12]
[23672,1370,906,32048,435,-3278,-2601,4728.70,3131.34]
[23682,-2631,-1666,32707,-3881,-5494,-1061,4816.10,3156.49]
[23692,-2631,-1666,32707,-3881,-5494,-1061,4893.83,3179.39]
[23702,-371,2780,32707,-2905,-6378,823,4978.43,3201.23]
[23714,1293,997,32707,-469,-4946,-4961,5062.27,3225.45]
[23723,1739,26,32707,995,-10190,691,5151.65,3246.49]
[23732,-476,-1930,32707,-2977,-6406,6239,5227.81,3346.08]
[23742,1377,1252,32707,-1393,-5726,2343,5313.99,3372.55]
[23752,-303,478,32707,1307,-4878,-1737,5392.58,3398.48]
[23762,35,-730,32707,3823,-4590,-325,5469.82,3424.94]
[23772,-3080,-1971,29602,103,-7558,-429,5544.45,3447.89]
[23782,-1913,629,26227,2947,-6954,871,5612.95,3477.05]
[23792,807,1909,23019,-889,-4718,2259,5684.78,3511.71]
[23802,-240,-1382,18336,2083,-4738,1111,5745.32,3544.30]
[23812,-1443,-481,17375,-997,-4706,-1073,5821.82,3578.43]
[23822,1012,844,17251,-3809,-4134,-477,5894.16,3603.87]
[23832,1338,156,18038,531,-5366,115,5959.13,3723.46]
[23842,-1841,-2665,17434,-1405,-6222,-1497,6027.96,3760.69]
[23852,-1747,-1309,17413,403,-3818,2419,6085.29,3795.98]
[23862,-423,-755,11784,1323,1674,-101,6156.53,3827.90]
[23872,1032,434,9212,391,-570,499,6215.26,3868.93]
[23882,766,516,7641,5403,2082,1587,6282.84,3906.76]
[23892,766,516,7641,5403,2082,1587,6345.45,3943.28]
[23902,1306,1027,16123,-2577,-534,-2957,6417.65,3976.78]
[23912,1306,1027,16123,-2577,-534,-2957,6481.60,4086.91]
[23922,-657,-909,20806,-3053,-5030,4727,6563.99,4116.19]
[23932,-322,623,24703,-1849,-4382,-2889,6639.93,4150.60]
[23942,643,186,25950,-2325,-4182,-905,6715.83,4178.17]
[23952,126,-176,28920,-1553,-6486,739,6795.53,4209.65]
[23962,1285,812,28590,-6701,-4242,4163,6873.49,4240.72]
[23972,-2207,-1193,26077,-1309,-6894,-1461,6953.54,4273.78]
[23982,-518,-1044,26123,-2301,-7814,-2617,7026.35,4302.46]
[23992,-409,344,26093,-3417,-7470,1083,7109.41,4331.74]
[24007,764,964,29688,-2393,-3698,311,7182.73,4453.60]
[24012,247,-803,32707,-5181,-1066,-1677,7273.32,4466.98]
[24022,-102,2084,32509,-337,-2182,379,7357.85,4500.34]
[24032,464,653,32707,835,-3166,-437,7436.09,4523.99]
[24042,-228,772,32707,-1121,-5438,-1157,7515.61,4550.04]
[24052,-136,726,32707,271,-6718,-1245,7594.37,4578.46]
[24062,-518,-2265,32084,819,-4510,2435,7675.47,4606.70]
[24072,-1440,-1331,31169,1219,-6166,-421,7754.61,4638.36]
[24082,-564,274,28282,-1537,-4554,1271,7831.75,4666.64]
[24092,-175,1356,32707,1111,-4178,2227,7914.99,4693.09]
[24102,1909,1456,32707,111,-4750,639,8000.09,4795.81]
[24112,25,-725,32707,-2981,-8970,-3529,8089.57,4828.14]
[24122,-2226,-1009,32707,-1769,-9362,-3005,8180.68,4856.41]
[24132,-3109,-5501,32707,2799,-5530,6971,8256.59,4881.17]
[24142,1004,1563,32707,2171,-3938,2027,8348.78,4903.76]
[24152,414,531,32707,2211,-2830,-1717,8429.04,4932.42]
[24162,-342,1510,32707,-1741,-9210,2347,8518.42,4962.07]
[24172,479,209,32707,2055,-5870,5495,8591.12,4989.98]
[24182,1287,1606,32707,-1321,-4822,-1941,8677.62,5017.22]
[24192,-703,-222,32707,3039,-5514,-77,8760.21,5043.38]
[24202,-938,-2209,32707,-1029,-4802,-2357,8832.38,5144.57]
[24212,-1301,-1709,32007,-57,-6262,1999,8912.33,5179.60]
[24223,765,1321,28284,1491,-7438,-1765,8980.57,5215.91]
[24232,204,-96,22258,1379,-5158,795,9062.12,5242.17]
[24242,-280,661,19734,2023,-6578,-109,9127.50,5274.79]
[24252,-795,-1055,18734,-1133,-3966,-3669,9200.84,5309.52]
[24262,-610,-2142,16747,-197,-7586,1907,9267.84,5349.36]
[24272,-1899,-1714,16493,-2261,-6362,-1909,9336.77,5383.47]
[24282,-1371,-856,15490,-869,-4914,-1217,9409.54,5499.50]
[24292,-622,-1465,10259,1919,-1666,3003,9470.88,5536.77]
[24303,1704,194,9145,2475,-414,-605,9532.42,5582.97]
[24312,1386,1320,10093,4323,606,-3389,9601.83,5614.53]
[24324,1268,1759,11785,975,-274,-2669,9652.88,5655.33]
[24332,-1123,-893,11314,3347,-2582,1575,9719.90,5689.86]
[24342,-2004,14,7728,-305,1922,2171,9788.50,5727.69]
[24352,995,1676,5916,-493,-1338,3063,9844.47,5766.71]
[24362,1585,266,5472,2211,-1654,-1969,9906.99,5886.57]
[24372,897,124,5432,-1905,-2274,663,9963.83,5926.13]
[24382,-2581,-1336,6524,-3093,-1566,-2777,10023.86,5962.92]
[24392,-2581,-1336,6524,-3093,-1566,-2777,10076.10,5996.49]
[24402,1227,58,3810,2255,154,1783,10143.01,6038.51]
[24413,1535,1180,3580,1327,-1534,-1577,10197.29,6064.15]
[24422,414,1796,2972,-8189,178,6387,10255.42,6114.64]
[24432,1005,-556,2347,7727,-646,-5241,10315.27,6124.37]
[24442,135,156,3405,4319,-1842,-2521,10365.37,6124.37]
[24452,350,140,1073,-1297,-1678,-1469,10418.31,6124.37]
[24462,365,-45,13,-1681,138,1407,10474.05,6124.37]
[24472,-938,-851,18,3107,586,-3881,10531.89,6124.37]
[24482,80,-395,2548,-1945,-4682,4959,10585.90,6073.99]
[24492,1633,2314,4311,-4901,-3558,2667,10646.19,6108.95]
[24505,-1425,-1930,4423,11,-1954,-6873,10681.93,6234.09]
[24512,-1425,-1930,4423,11,-1954,-6873,10752.58,6262.35]
[24522,-538,-1870,2968,-869,398,3371,10801.46,6304.47]
[24532,1276,-417,-143,2239,914,1647,10864.08,6341.37]
[24542,688,-443,91,3487,-738,-2925,10915.23,6377.33]
[24552,-559,-49,2915,-145,-1626,-777,10969.79,6419.96]
[24562,784,957,1396,-613,-258,-1017,11017.49,6458.33]
[24572,58,258,-3231,-3069,1150,2955,11071.56,6498.16]
[24582,-1890,-2126,-1762,159,366,-2221,11119.49,6615.53]
[24592,-1567,-262,-1085,-3577,-310,-1433,11180.40,6659.30]
[24603,1334,-1107,-915,6539,-1162,3447,11230.40,6695.34]
[24612,1334,-1107,-915,6539,-1162,3447,11286.53,6731.39]
[24622,989,51,195,6199,62,-1661,11336.12,6773.99]
[24632,1995,1735,1558,407,410,3703,11394.84,6810.63]
[24642,-264,900,3094,3091,-782,963,11445.10,6843.99]
[24652,-585,-1630,2547,1495,-1014,-3609,11499.17,6962.91]
[24662,-984,-1229,2735,3975,1186,3807,11555.09,6999.22]
[24672,-176,2452,2300,-2945,1482,-3701,11607.25,7036.66]
[24682,623,2508,-667,-253,-4010,-257,11653.87,7068.48]
[24692,-137,680,-2574,3063,586,3691,11708.39,7108.25]
[24702,1798,2877,2452,-2457,-1954,-1189,11759.33,7148.92]
[24712,150,2944,4051,-3933,-2202,2083,11815.92,7183.93]
[24722,-2403,-2829,3119,699,-2902,-3545,11860.13,7299.50]
[24732,-1781,-1867,367,1735,490,303,11921.41,7336.62]
[24742,1531,1671,855,-433,1170,2035,11971.59,7378.53]
[24752,2728,1785,1890,-537,1578,859,12028.97,7411.25]
[24762,884,509,5399,-773,1750,1891,12080.46,7449.45]
[24772,317,-360,4822,2239,-934,-421,12136.55,7490.25]
[24782,-1394,-1777,2461,-929,-1734,-2285,12183.62,7527.48]
[24793,-1394,-1777,2461,-929,-1734,-2285,12224.19,7567.52]
[24802,-991,733,-2987,219,3006,8631,12289.53,7685.45]
[24812,-2191,-556,-3214,3531,-3454,-4425,12346.42,7729.70]
[24822,340,1288,-605,-5901,6178,6963,12398.16,7767.26]
[24832,-500,-971,3665,-2385,-2362,-1861,12459.90,7800.33]
[24842,-65,160,7101,-5817,-2670,-3401,12515.96,7839.71]
[24852,-1160,-2826,9348,703,850,-621,12574.60,7875.53]
[24862,949,-1075,9434,-845,2398,1235,12636.64,7912.04]
[24872,645,1759,9432,-1957,474,647,12698.04,8027.88]
[24882,796,1170,9088,755,230,-2993,12754.79,8062.90]
[24892,-570,-1330,12273,2079,-3018,439,12820.15,8099.96]
[24902,45,208,12400,-1485,-3654,-2021,12877.25,8129.26]
[24912,-1646,-323,11462,-1785,746,-2509,12937.19,8164.25]
[24922,-866,-1440,9732,-1601,-158,1019,13003.90,8202.03]
[24932,-729,-462,12779,-737,-2094,-657,13076.89,8236.62]
[24942,1153,2780,20981,-2817,-874,-6041,13153.51,8267.46]
[24952,589,-144,23058,-3409,-6846,-105,13225.35,8299.28]
[24962,-2067,-2634,26622,-2905,-3894,-385,13300.99,8409.38]
[24972,-288,-2154,27109,-801,-6386,4331,13378.42,8443.37]
[24982,8,1104,25000,1607,-2422,-2837,13456.58,8473.34]
[24992,1239,2095,24643,-3425,-1354,5695,13527.39,8503.05]
[25002,2886,1946,24013,359,-4554,451,13605.64,8534.49]
[25012,-708,1603,27408,-2929,-2438,-137,13674.38,8567.98]
[25022,-2474,-1298,29463,-909,-4758,-4993,13765.24,8598.85]
[25032,-2544,-2893,32707,-1769,-5818,2051,13846.70,8624.14]
[25042,-1161,-1028,32707,623,-6554,-705,13925.03,8651.71]
[25052,-1138,1402,32707,451,-4750,-3737,14011.23,8755.61]
[25062,484,1581,32707,1075,-2534,2287,14097.19,8785.38]
[25072,-395,-697,32707,2463,-9974,-6945,14186.94,8813.63]
[25082,-1777,-330,32707,-1313,-7234,5079,14279.16,8837.07]
[25092,31,-892,32707,-2549,-3158,-113,14356.21,8861.19]
[25102,-2500,-117,32707,-4981,-10082,-1713,14452.54,8887.68]
[25112,-1272,-1227,32707,-1461,-9410,499,14535.28,8913.61]
[25122,-1411,-399,32707,-409,-7126,-257,14627.75,8941.37]
