timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,x_kalman,y_kalman,theta_kalman
25162945,5024.56,3587.41,397.2628792765598,298.0085964344221,1.2372225137679997,7.317446087587713,10.594193951783886,4.04069822339154,537.16233391601,-16.8814261310765,-0.039520548350317215
25172942,5102.66,3610.37,399.1860960845668,304.0158294095772,1.2846917754380875,6.307583602964911,9.74910507404628,2.866062131883541,543.4658847560494,-17.108546844760973,-0.03534109409985342
25182963,5179.05,3632.18,400.777222649839,309.93477559551394,1.3316789408706853,6.1290788621725625,9.535648356035901,2.722509368309223,549.5921426938268,-17.297466904148806,-0.029961844157104057
25192933,5245.62,3732.65,403.3940290235816,320.0267047386077,1.3024949007797164,10.425675490196554,8.309832583601313,12.541518396791794,560.0142503886033,-17.57303221060495,-0.024255168589102996
25202928,5318.0,3755.34,404.8442988147915,325.78046677506376,1.3452723329956522,5.9337222752214345,9.035086110876772,2.832358439566097,565.9471699184533,-17.679597906887683,-0.0170312770083616
25213035,5376.51,3783.75,405.98882329300875,331.0834083883999,1.3711850057607895,5.425046178208126,7.303714953680588,3.546377402735664,571.3722211943895,-17.729111444498226,-0.008002621075845357
25222909,5447.22,3813.67,407.1259495296188,337.2603580948828,1.406300551345173,6.280745477601058,8.826622532468857,3.7348684227332583,577.6532578490155,-17.72681271588822,0.002298238358805422
25232909,5507.01,3841.16,407.94320711811554,342.646220425812,1.4341071736147388,5.447515306419737,7.463495420963263,3.4315351918762103,583.1007463768067,-17.656381648109665,0.013962167911971088
25242927,5574.39,3871.7,408.6798863792271,348.71326199072627,1.4658222189525347,6.111602873563503,8.4109436605537,3.812262086573305,589.2109698524004,-17.505322427445233,0.026571375559811268
25252986,5652.0,3905.49,409.2778794970429,355.64044574590196,1.503546249536199,6.952946896598974,9.687939113914647,4.2179546792833005,596.1596402758468,-17.247783633344408,0.03965739268988727
25262899,5723.38,3936.77,409.5980499361727,362.0398879243203,1.5380677836851027,6.407446395016653,8.910257620812157,3.9046351692211494,602.5591838726932,-16.91846762757191,0.053635854806337945
