gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-1421.0,-1188.0,5163.0,3320.0,-1664.0,17024.0,-10.0,-1.0,18952.0,18.952,0.010000000000001563,-10.84732824427481,-9.068702290076336,39.412213740458014,1.9871873779296874,-0.9959878906249999,10.189722265624999,-0.1938136223186982,0.16331426932649867,-1.0066415618611095,-0.03455751918948772,0.6520286639525985,0.006878728952708498
-2126.0,-2834.0,921.0,344.0,6552.0,21632.0,-10.0,0.0,18962.0,18.962,0.00999999999999801,-16.229007633587788,-21.633587786259543,7.030534351145038,0.2059013427734375,3.921702319335937,12.947842578125,-0.1753177432326835,0.13412309618516471,-1.0054145021350893,0.03455751918948772,-0.6520286639525985,0.0012270597260201966
410.0,720.0,-6391.0,472.0,4172.0,10564.0,-11.0,0.0,18972.0,18.972,0.010000000000001563,3.1297709923664123,5.4961832061068705,-48.786259541984734,0.2825157958984375,2.4971523315429685,6.323086584472656,-0.19370713079232904,0.16338147204085715,-1.013929310722492,-0.03455751918948772,-0.6520286639525985,-0.008514808587402674
828.0,-886.0,-10016.0,8744.0,4404.0,14140.0,-11.0,0.0,18982.0,18.982,0.00999999999999801,6.320610687022901,-6.763358778625954,-76.45801526717557,5.233724829101562,2.636016027832031,8.463502868652343,-0.19370713079232904,0.16338147204085715,-1.0272737517820125,0.0,0.0,-0.013344441059520401
3441.0,433.0,-13422.0,-580.0,3552.0,16164.0,-11.0,0.0,18992.0,18.992,0.010000000000001563,26.267175572519083,3.3053435114503817,-102.45801526717557,-0.34715924072265625,2.1260510742187497,9.674968908691406,-0.19370713079232904,0.16338147204085715,-1.0451560488967235,0.0,0.0,-0.017882297114711107
3017.0,137.0,-15723.0,1788.0,5076.0,16140.0,-11.0,0.0,19002.0,19.002,0.00999999999999801,23.03053435114504,1.0458015267175573,-120.02290076335878,1.0702081420898437,3.038241906738281,9.660603698730467,-0.19370713079232904,0.16338147204085715,-1.0661039968578696,0.0,0.0,-0.020947947961146095
194.0,-61.0,-14941.0,4480.0,6288.0,16124.0,-11.0,0.0,19012.0,19.012,0.010000000000001563,1.4809160305343512,-0.46564885496183206,-114.05343511450381,2.6815058593749996,3.763685009765625,9.651026892089844,-0.19370713079232904,0.16338147204085715,-1.0860100765174507,0.0,0.0,-0.019906079659581185
882.0,-78.0,-13034.0,3548.0,-3692.0,20392.0,-11.0,-1.0,19022.0,19.022,0.00999999999999801,6.732824427480916,-0.5954198473282443,-99.49618320610686,2.123656872558594,-2.2098481323242187,12.205640063476562,-0.20954551797375692,0.19409576226581585,-1.1033754364185877,-0.03455751918948772,0.6520286639525985,-0.01736535990113707
-1729.0,-126.0,-10016.0,-2424.0,-2224.0,15264.0,-11.0,0.0,19032.0,19.032,0.010000000000001563,-13.198473282442748,-0.9618320610687023,-76.45801526717557,-1.4508862060546874,-1.3311761230468748,9.13627353515625,-0.19418059422503453,0.1631419054669005,-1.1167198774781129,0.03455751918948772,-0.6520286639525985,-0.013344441059525142
1067.0,80.0,-6527.0,1036.0,2240.0,15788.0,-11.0,0.0,19042.0,19.042,0.010000000000001563,8.145038167938932,0.6106870229007634,-49.82442748091603,0.6200982299804687,1.3407529296874998,9.449913952636718,-0.19418059422503453,0.1631419054669005,-1.1254158805527454,0.0,0.0,-0.008696003074632648
562.0,465.0,-2702.0,1072.0,-1996.0,15232.0,-12.0,0.0,19052.0,19.052,0.00999999999999801,4.290076335877862,3.549618320610687,-20.625954198473284,0.6416460449218749,-1.1947066284179686,9.117119921875,-0.20901185844439488,0.19435497539261165,-1.1290157886740337,-0.03455751918948772,-0.6520286639525985,-0.0035999081212883515
-5574.0,-3194.0,703.0,-796.0,-176.0,16396.0,-12.0,0.0,19062.0,19.062,0.010000000000001563,-42.54961832061068,-24.38167938931298,5.366412213740458,-0.47644613037109373,-0.105344873046875,9.813832604980469,-0.20901185844439488,0.19435497539261165,-1.1280791730525435,0.0,0.0,0.0009366156214902331
1802.0,613.0,2244.0,4704.0,876.0,17288.0,-12.0,0.0,19072.0,19.072,0.00999999999999801,13.755725190839694,4.679389312977099,17.129770992366414,2.81558115234375,0.5243301635742187,10.347739575195313,-0.20901185844439488,0.19435497539261165,-1.12508946401325,0.0,0.0,0.002989709039293509
2553.0,-1468.0,3892.0,1648.0,4960.0,18640.0,-12.0,0.0,19082.0,19.082,0.010000000000001563,19.48854961832061,-11.206106870229007,29.709923664122137,0.9864110839843749,2.96881005859375,11.156979736328124,-0.20901185844439488,0.19435497539261165,-1.1199041041286981,0.0,0.0,0.005185359884551903
656.0,7057.0,5642.0,-3804.0,2284.0,9008.0,-12.0,-1.0,19092.0,19.092,0.00999999999999801,5.00763358778626,53.87022900763359,43.06870229007634,-2.2768857788085937,1.3670891479492187,5.391742138671875,-0.22418774125801633,0.22540195130587962,-1.1123871975334692,-0.03455751918948772,0.6520286639525985,0.007516906595229045
3234.0,-729.0,6456.0,-2864.0,1228.0,24188.0,-12.0,-1.0,19102.0,19.102,0.010000000000001563,24.68702290076336,-5.564885496183206,49.282442748091604,-1.714248388671875,0.7350199096679687,14.477737438964843,-0.22418774125801633,0.22540195130587962,-1.1037857886396698,0.0,0.0,0.008601408893799354
1411.0,2042.0,6594.0,-3844.0,760.0,15604.0,-12.0,0.0,19112.0,19.112,0.00999999999999801,10.770992366412214,15.587786259541986,50.33587786259542,-2.300827795410156,0.45489831542968745,9.33978067626953,-0.20849389790281167,0.19461355392514362,-1.0950005206338314,0.03455751918948772,-0.6520286639525985,0.00878526800583841
1411.0,2042.0,6594.0,-3844.0,760.0,15604.0,-12.0,0.0,19122.0,19.122,0.010000000000001563,10.770992366412214,15.587786259541986,50.33587786259542,-2.300827795410156,0.45489831542968745,9.33978067626953,-0.20849389790281167,0.19461355392514362,-1.0862152526279898,0.0,0.0,0.008785268005841533
2131.0,825.0,4793.0,-676.0,476.0,17024.0,-13.0,0.0,19132.0,19.132,0.010000000000001563,16.267175572519083,6.297709923664122,36.587786259541986,-0.40462008056640625,0.28490999755859375,10.189722265624999,-0.22468964614295261,0.22514091659331043,-1.0798294792655394,-0.03455751918948772,-0.6520286639525985,0.00638577336245048
-2622.0,-897.0,4206.0,-944.0,5872.0,22336.0,-13.0,0.0,19142.0,19.142,0.00999999999999801,-20.015267175572518,-6.847328244274809,32.10687022900763,-0.565031591796875,3.5146880371093747,13.3692220703125,-0.22468964614295261,0.22514091659331043,-1.0742257732854732,0.0,0.0,0.005603705980066175
-1165.0,824.0,1240.0,-4692.0,-308.0,16048.0,-13.0,0.0,19152.0,19.152,0.010000000000001563,-8.893129770992367,6.290076335877862,9.465648854961833,-2.808398547363281,-0.18435352783203124,9.605537060546874,-0.22468964614295261,0.22514091659331043,-1.0725737059019058,0.0,0.0,0.00165206738356741
648.0,19.0,405.0,700.0,-1452.0,20344.0,-13.0,0.0,19162.0,19.162,0.00999999999999801,4.9465648854961835,0.1450381679389313,3.0916030534351147,0.41898529052734373,-0.8690952026367187,12.176909643554687,-0.22468964614295261,0.22514091659331043,-1.0720341193774343,0.0,0.0,0.0005395865244714221
-1441.0,574.0,-1137.0,-40.0,108.0,15544.0,-13.0,-1.0,19172.0,19.172,0.010000000000001563,-11.0,4.3816793893129775,-8.679389312977099,-0.023942016601562498,0.06464344482421874,9.303867651367186,-0.2411968615042698,0.2555009886213361,-1.0735489585831732,-0.03455751918948772,0.6520286639525985,-0.0015148392057388266
-2328.0,215.0,-2456.0,-2652.0,3168.0,18400.0,-13.0,0.0,19182.0,19.182,0.00999999999999801,-17.770992366412212,1.6412213740458015,-18.748091603053435,-1.5873557006835937,1.89620771484375,11.01332763671875,-0.22476236016638504,0.22510149358758796,-1.0768211178525604,0.03455751918948772,-0.6520286639525985,-0.003272159269387191
-1514.0,877.0,-3903.0,2848.0,2632.0,18016.0,-13.0,0.0,19192.0,19.192,0.010000000000001563,-11.557251908396946,6.694656488549619,-29.793893129770993,1.70467158203125,1.5753846923828123,10.78348427734375,-0.22476236016638504,0.22510149358758796,-1.0820211331735794,0.0,0.0,-0.005200015321019033
-1709.0,330.0,-4951.0,224.0,60.0,13160.0,-13.0,0.0,19202.0,19.202,0.010000000000001563,-13.045801526717558,2.519083969465649,-37.79389312977099,0.13407529296874998,0.03591302490234375,7.876923461914062,-0.22476236016638504,0.22510149358758796,-1.0886174118961942,0.0,0.0,-0.006596278722614714
-1032.0,-2227.0,-5164.0,2388.0,-252.0,12984.0,-14.0,0.0,19212.0,19.212,0.00999999999999801,-7.877862595419847,-17.0,-39.41984732824427,1.429338391113281,-0.15083470458984374,7.771578588867187,-0.24068163405347517,0.25577393808488263,-1.0954974731613063,-0.03455751918948772,-0.6520286639525985,-0.006880061265112156
871.0,-917.0,-6091.0,3232.0,3896.0,16796.0,-14.0,0.0,19222.0,19.222,0.010000000000001563,6.648854961832061,-7.0,-46.49618320610687,1.93451494140625,2.3319524169921872,10.053252770996092,-0.24068163405347517,0.25577393808488263,-1.1036125880268781,0.0,0.0,-0.00811511486557185
2285.0,498.0,-5419.0,824.0,1164.0,16196.0,-14.0,0.0,19232.0,19.232,0.00999999999999801,17.442748091603054,3.801526717557252,-41.36641221374046,0.49320554199218747,0.6967126831054687,9.694122521972655,-0.24068163405347517,0.25577393808488263,-1.1108323889555463,0.0,0.0,-0.007219800928668238
2735.0,359.0,-4445.0,-1864.0,2620.0,15368.0,-14.0,-1.0,19242.0,19.242,0.010000000000001563,20.87786259541985,2.7404580152671754,-33.93129770992366,-1.1156979736328125,1.5682020874023437,9.198522778320312,-0.25593050343772883,0.28678513146781753,-1.116754517600673,-0.03455751918948772,0.6520286639525985,-0.0059221286451267225
941.0,181.0,-4103.0,-680.0,688.0,14980.0,-14.0,-1.0,19252.0,19.252,0.00999999999999801,7.183206106870229,1.381679389312977,-31.3206106870229,-0.4070142822265625,0.411802685546875,8.966285217285156,-0.25593050343772883,0.28678513146781753,-1.1222209954029108,0.0,0.0,-0.005466477802237641
-606.0,-412.0,-3678.0,-948.0,3236.0,18700.0,-14.0,0.0,19262.0,19.262,0.010000000000001563,-4.625954198473282,-3.145038167938931,-28.076335877862597,-0.5674257934570313,1.936909143066406,11.192892761230468,-0.24101985890444583,0.2556099039284091,-1.1271212404325566,0.03455751918948772,-0.6520286639525985,-0.004900245029645914
-2501.0,289.0,-2944.0,-2176.0,1704.0,17200.0,-14.0,0.0,19272.0,19.272,0.00999999999999801,-19.091603053435115,2.2061068702290076,-22.47328244274809,-1.3024457031249999,1.0199299072265624,10.295067138671874,-0.24101985890444583,0.2556099039284091,-1.1310435681561217,0.0,0.0,-0.003922327723565102
-1458.0,-45.0,-2415.0,-1472.0,-1536.0,17592.0,-15.0,0.0,19282.0,19.282,0.010000000000001563,-11.129770992366412,-0.3435114503816794,-18.435114503816795,-0.8810662109374999,-0.9193734375,10.529698901367187,-0.25568121490842577,0.2869031423778948,-1.1342611026168599,-0.03455751918948772,-0.6520286639525985,-0.0032175344607381414
-1489.0,-318.0,-2898.0,-428.0,720.0,18268.0,-15.0,0.0,19292.0,19.292,0.010000000000001563,-11.366412213740459,-2.427480916030534,-22.12213740458015,-0.2561795776367187,0.430956298828125,10.934318981933593,-0.25568121490842577,0.2869031423778948,-1.1381221439697455,0.0,0.0,-0.003861041352885769
-1452.0,-1383.0,-3725.0,-684.0,676.0,13260.0,-15.0,0.0,19302.0,19.302,0.00999999999999801,-11.083969465648854,-10.557251908396946,-28.435114503816795,-0.40940848388671874,0.40462008056640625,7.936778503417968,-0.25568121490842577,0.2869031423778948,-1.1430850076824766,0.0,0.0,-0.004962863712730981
-407.0,-2141.0,-5235.0,1068.0,3564.0,11112.0,-15.0,-1.0,19312.0,19.312,0.010000000000001563,-3.1068702290076335,-16.34351145038168,-39.961832061068705,0.6392518432617187,2.133233679199219,6.6510922119140625,-0.2699055626838068,0.3183974285723274,-1.1500596631284246,-0.03455751918948772,0.6520286639525985,-0.006974655445947896
2879.0,1008.0,-6027.0,1200.0,612.0,15644.0,-15.0,-1.0,19322.0,19.322,0.00999999999999801,21.977099236641223,7.694656488549619,-46.00763358778626,0.718260498046875,0.36631285400390623,9.363722692871093,-0.2699055626838068,0.3183974285723274,-1.158089510000003,0.0,0.0,-0.00802984687157842
1892.0,597.0,-6701.0,1624.0,-1468.0,22136.0,-15.0,0.0,19332.0,19.332,0.010000000000001563,14.442748091603054,4.557251908396947,-51.152671755725194,0.9720458740234375,-0.8786720092773437,13.249511987304686,-0.25618632279829945,0.28667985316852773,-1.1670173354332976,0.03455751918948772,-0.6520286639525985,-0.008927825433294527
-2352.0,-417.0,-8206.0,5760.0,-700.0,15708.0,-15.0,0.0,19342.0,19.342,0.00999999999999801,-17.954198473282442,-3.183206106870229,-62.6412213740458,3.447650390625,-0.41898529052734373,9.402029919433593,-0.25618632279829945,0.28667985316852773,-1.1779502910377728,0.0,0.0,-0.010932955604475282
161.0,1767.0,-9348.0,1668.0,-988.0,15704.0,-15.0,0.0,19352.0,19.352,0.010000000000001563,1.2290076335877862,13.488549618320612,-71.3587786259542,0.9983820922851562,-0.5913678100585937,9.399635717773437,-0.25618632279829945,0.28667985316852773,-1.1904047474100212,0.0,0.0,-0.012454456372248507
-774.0,79.0,-9083.0,3372.0,4280.0,15656.0,-15.0,0.0,19362.0,19.362,0.00999999999999801,-5.908396946564886,0.6030534351145038,-69.33587786259542,2.0183119995117185,2.5617957763671875,9.370905297851563,-0.25618632279829945,0.28667985316852773,-1.2025061409946483,0.0,0.0,-0.012101393584626979
267.0,-469.0,-8697.0,-1152.0,4832.0,19592.0,-16.0,0.0,19372.0,19.372,0.010000000000001563,2.0381679389312977,-3.5801526717557253,-66.38931297709924,-0.689530078125,2.89219560546875,11.726799731445311,-0.26844075488626923,0.31899163162055894,-1.2140932619905238,-0.03455751918948772,-0.6520286639525985,-0.011587120995875616
-749.0,-696.0,-9293.0,288.0,-1688.0,19412.0,-16.0,-1.0,19382.0,19.382,0.010000000000001563,-5.717557251908397,-5.312977099236641,-70.93893129770993,0.17238251953125,-1.0103531005859374,11.61906065673828,-0.2803070870610635,0.3514479452320776,-1.2264744411804367,-0.03455751918948772,0.6520286639525985,-0.012381179189912855
-4788.0,-329.0,-10318.0,2112.0,2624.0,14836.0,-16.0,0.0,19392.0,19.392,0.00999999999999801,-36.54961832061068,-2.5114503816793894,-78.76335877862596,1.2641384765625,1.5705962890624998,8.88009395751953,-0.2688657643453659,0.3188393839782125,-1.2402212405866,0.03455751918948772,-0.6520286639525985,-0.013746799406163291
414.0,896.0,-12047.0,456.0,2336.0,16960.0,-16.0,0.0,19402.0,19.402,0.010000000000001563,3.1603053435114505,6.8396946564885495,-91.9618320610687,0.27293898925781246,1.39821376953125,10.151415039062499,-0.2688657643453659,0.3188393839782125,-1.2562716081429197,0.0,0.0,-0.01605036755631983
599.0,35.0,-14132.0,-1636.0,2680.0,14148.0,-16.0,0.0,19413.0,19.413,0.010999999999999233,4.572519083969466,0.26717557251908397,-107.87786259541984,-0.9792284790039062,1.6041151123046875,8.468291271972657,-0.2688657643453659,0.3188393839782125,-1.2769826709582635,0.0,0.0,-0.020711062815343784
599.0,35.0,-14132.0,-1636.0,2680.0,14148.0,-16.0,0.0,19423.0,19.423,0.00999999999999801,4.572519083969466,0.26717557251908397,-107.87786259541984,-0.9792284790039062,1.6041151123046875,8.468291271972657,-0.2688657643453659,0.3188393839782125,-1.2958109098813009,0.0,0.0,-0.018828238923037373
714.0,1992.0,-16986.0,4396.0,6660.0,28160.0,-16.0,0.0,19432.0,19.432,0.009000000000000341,5.450381679389313,15.206106870229007,-129.66412213740458,2.6312276245117188,3.986345764160156,16.855179687499998,-0.2688657643453659,0.3188393839782125,-1.3161785025583537,0.0,0.0,-0.02036759267705277
3236.0,-864.0,-19314.0,52.0,6728.0,17216.0,-16.0,-1.0,19442.0,19.442,0.010000000000001563,24.702290076335878,-6.595419847328245,-147.4351145038168,0.031124621582031248,4.027047192382812,10.304643945312499,-0.27713896359506834,0.35239197414211093,-1.3419107843698221,-0.03455751918948772,0.6520286639525985,-0.025732281811468517
922.0,1204.0,-20118.0,-992.0,6724.0,12892.0,-16.0,0.0,19452.0,19.452,0.010000000000001563,7.038167938931298,9.19083969465649,-153.57251908396947,-0.59376201171875,4.024652990722656,7.716511950683593,-0.26974987221042784,0.31863366463109954,-1.3687142453557972,0.03455751918948772,-0.6520286639525985,-0.026803460985975122
-1129.0,-486.0,-22070.0,1244.0,3144.0,13036.0,-17.0,0.0,19462.0,19.462,0.00999999999999801,-8.618320610687023,-3.7099236641221376,-168.4732824427481,0.7445967163085937,1.8818425048828125,7.802703210449218,-0.2761874339246779,0.3525862776631923,-1.3981183801584744,-0.03455751918948772,-0.6520286639525985,-0.029404134802677246
1364.0,882.0,-23512.0,556.0,6692.0,14652.0,-17.0,0.0,19472.0,19.472,0.010000000000001563,10.412213740458014,6.732824427480916,-179.48091603053436,0.3327940307617187,4.005499377441406,8.769960681152343,-0.2761874339246779,0.3525862776631923,-1.4294437094507624,0.0,0.0,-0.03132532929228786
422.0,-993.0,-27032.0,2844.0,6444.0,20224.0,-17.0,0.0,19482.0,19.482,0.00999999999999801,3.2213740458015265,-7.580152671755725,-206.35114503816794,1.7022773803710936,3.8570588745117185,12.105083593749999,-0.2761874339246779,0.3525862776631923,-1.465458778412519,0.0,0.0,-0.03601506896175674
-674.0,448.0,-29880.0,3040.0,3676.0,17300.0,-17.0,0.0,19492.0,19.492,0.010000000000001563,-5.145038167938932,3.4198473282442747,-228.0916030534351,1.8195932617187498,2.2002713256835937,10.35492218017578,-0.2761874339246779,0.3525862776631923,-1.5052682731068692,0.0,0.0,-0.03980949469435017
319.0,210.0,-30596.0,644.0,4148.0,14136.0,-17.0,0.0,19502.0,19.502,0.00999999999999801,2.435114503816794,1.6030534351145038,-233.55725190839695,0.3854664672851562,2.482787121582031,8.461108666992187,-0.2761874339246779,0.3525862776631923,-1.5460317034839743,0.0,0.0,-0.04076343037710526
246.0,2800.0,-31350.0,-3896.0,5848.0,15756.0,-17.0,0.0,19512.0,19.512,0.010000000000001563,1.8778625954198473,21.374045801526716,-239.31297709923663,-2.3319524169921872,3.5003228271484375,9.430760339355468,-0.2761874339246779,0.3525862776631923,-1.5877996974152955,0.0,0.0,-0.041767993931321204
547.0,26.0,-31180.0,-2956.0,3256.0,21392.0,-17.0,0.0,19522.0,19.522,0.00999999999999801,4.175572519083969,0.1984732824427481,-238.01526717557252,-1.7693150268554687,1.9488801513671874,12.804190478515624,-0.2761874339246779,0.3525862776631923,-1.6293411982375645,0.0,0.0,-0.041541500822268984
-1173.0,507.0,-27723.0,-348.0,4464.0,17864.0,-17.0,0.0,19532.0,19.532,0.010000000000001563,-8.954198473282442,3.8702290076335877,-211.6259541984733,-0.20829554443359374,2.6719290527343746,10.692504614257812,-0.2761874339246779,0.3525862776631923,-1.666276895071951,0.0,0.0,-0.036935696834386536
-694.0,923.0,-25476.0,-76.0,3808.0,20652.0,-17.0,0.0,19543.0,19.543,0.010999999999999233,-5.297709923664122,7.0458015267175576,-194.4732824427481,-0.04548983154296875,2.27927998046875,12.361263171386717,-0.2761874339246779,0.3525862776631923,-1.7036130850156037,0.0,0.0,-0.03733618994365258
772.0,768.0,-23443.0,2040.0,-88.0,16856.0,-17.0,-1.0,19553.0,19.553,0.010000000000001563,5.893129770992366,5.862595419847328,-178.95419847328245,1.2210428466796874,-0.0526724365234375,10.089165795898436,-0.27107675702426376,0.3867638011859899,-1.7348464847518705,-0.03455751918948772,0.6520286639525985,-0.031233399736266765
-375.0,473.0,-19758.0,-3836.0,1820.0,17964.0,-18.0,0.0,19562.0,19.562,0.009000000000000341,-2.8625954198473282,3.6106870229007635,-150.82442748091603,-2.2960393920898436,1.0893617553710937,10.752359655761719,-0.27107675702426376,0.3867638011859899,-1.758537930419668,0.0,-1.304057327905197,-0.023691445667797514
-2214.0,-1253.0,-18615.0,-2500.0,2216.0,14176.0,-18.0,0.0,19572.0,19.572,0.00999999999999801,-16.900763358778626,-9.564885496183207,-142.09923664122138,-1.4963760375976562,1.3263877197265623,8.48505068359375,-0.27107675702426376,0.3867638011859899,-1.7833389258592618,0.0,0.0,-0.024800995439593878
789.0,105.0,-19588.0,-880.0,2128.0,14468.0,-18.0,0.0,19582.0,19.582,0.010000000000001563,6.022900763358779,0.8015267175572519,-149.5267175572519,-0.5267243652343749,1.2737152832031249,8.659827404785156,-0.27107675702426376,0.3867638011859899,-1.8094362612700026,0.0,0.0,-0.026097335410740666
795.0,700.0,-22631.0,724.0,6388.0,15780.0,-18.0,0.0,19592.0,19.592,0.00999999999999801,6.068702290076335,5.343511450381679,-172.75572519083968,0.4333505004882812,3.8235400512695312,9.445125549316407,-0.27107675702426376,0.3867638011859899,-1.8395878233325031,0.0,0.0,-0.03015156206250062
3360.0,1323.0,-25551.0,-2264.0,-412.0,17960.0,-18.0,0.0,19602.0,19.602,0.010000000000001563,25.64885496183206,10.099236641221374,-195.04580152671755,-1.3551181396484375,-0.24660277099609373,10.749965454101561,-0.27107675702426376,0.3867638011859899,-1.8736297376208344,0.0,0.0,-0.034041914288331365
380.0,-646.0,-28630.0,8.0,3068.0,18976.0,-18.0,0.0,19612.0,19.612,0.00999999999999801,2.900763358778626,-4.931297709923665,-218.54961832061068,0.0047884033203125,1.8363526733398436,11.358092675781249,-0.27107675702426376,0.3867638011859899,-1.9117738418075425,0.0,0.0,-0.038144104186708175
678.0,-1139.0,-31410.0,-1492.0,9052.0,14348.0,-18.0,0.0,19622.0,19.622,0.010000000000001563,5.175572519083969,-8.694656488549619,-239.7709923664122,-0.8930372192382812,5.418078356933593,8.588001354980468,-0.27107675702426376,0.3867638011859899,-1.9536217744832298,0.0,0.0,-0.04184793267568737
-1545.0,-2560.0,-32768.0,-1952.0,10160.0,20792.0,-18.0,0.0,19632.0,19.632,0.010000000000001563,-11.793893129770993,-19.541984732824428,-250.13740458015266,-1.16837041015625,6.081272216796875,12.445060229492187,-0.27107675702426376,0.3867638011859899,-1.9972789874064047,0.0,0.0,-0.043657212923174905
-3004.0,-492.0,-32768.0,-2896.0,7780.0,15972.0,-18.0,0.0,19642.0,19.642,0.00999999999999801,-22.931297709923665,-3.7557251908396947,-250.13740458015266,-1.7334020019531249,4.656722229003906,9.560047229003906,-0.27107675702426376,0.3867638011859899,-2.0409362003295644,0.0,0.0,-0.04365721292315939
-3004.0,-492.0,-32768.0,-2896.0,7780.0,15972.0,-18.0,0.0,19653.0,19.653,0.010999999999999233,-22.931297709923665,-3.7557251908396947,-250.13740458015266,-1.7334020019531249,4.656722229003906,9.560047229003906,-0.27107675702426376,0.3867638011859899,-2.088959134545046,0.0,0.0,-0.04802293421548154
-30.0,731.0,-32768.0,-3528.0,6720.0,13452.0,-18.0,0.0,19663.0,19.663,0.010000000000001563,-0.22900763358778625,5.580152671755725,-250.13740458015266,-2.1116858642578125,4.0222587890625,8.051700183105469,-0.27107675702426376,0.3867638011859899,-2.1326163474682205,0.0,0.0,-0.043657212923174905
2476.0,3587.0,-32768.0,-872.0,11892.0,16376.0,-19.0,0.0,19672.0,19.672,0.009000000000000341,18.900763358778626,27.38167938931298,-250.13740458015266,-0.5219359619140624,7.117961535644531,9.801861596679688,-0.25209606011699565,0.415642085024304,-2.1719078390990734,-0.03455751918948772,-0.6520286639525985,-0.03929149163085276
1815.0,1748.0,-32623.0,3376.0,5664.0,12428.0,-19.0,0.0,19682.0,19.682,0.00999999999999801,13.854961832061068,13.34351145038168,-249.03053435114504,2.020706201171875,3.39018955078125,7.438784558105469,-0.25209606011699565,0.415642085024304,-2.215371866723348,0.0,0.0,-0.04346402762427457
767.0,-440.0,-29523.0,60.0,3284.0,22156.0,-19.0,0.0,19692.0,19.692,0.010000000000001563,5.854961832061068,-3.3587786259541983,-225.36641221374046,0.03591302490234375,1.9656395629882812,13.261482995605467,-0.25209606011699565,0.415642085024304,-2.2547057258887193,0.0,0.0,-0.039333859165371486
-3526.0,764.0,-25506.0,-864.0,1860.0,14576.0,-19.0,0.0,19702.0,19.702,0.010000000000001563,-26.916030534351144,5.8320610687022905,-194.70229007633588,-0.51714755859375,1.1133037719726562,8.724470849609375,-0.25209606011699565,0.415642085024304,-2.288687686118776,0.0,0.0,-0.033981960230056736
-356.0,591.0,-21526.0,-20.0,5072.0,18736.0,-19.0,-1.0,19712.0,19.712,0.00999999999999801,-2.717557251908397,4.511450381679389,-164.3206106870229,-0.011971008300781249,3.0358477050781247,11.214440576171874,-0.2289933050125533,0.4413419846178039,-2.3173670429725335,-0.03455751918948772,0.6520286639525985,-0.02867935685375761
-1587.0,277.0,-17210.0,2080.0,3680.0,20916.0,-19.0,0.0,19722.0,19.722,0.010000000000001563,-12.114503816793894,2.114503816793893,-131.3740458015267,1.24498486328125,2.2026655273437497,12.51928048095703,-0.2527514614068019,0.41624672336635965,-2.340296139481562,0.03455751918948772,-0.6520286639525985,-0.022929096509028326
-1779.0,-1132.0,-13687.0,-624.0,1060.0,15004.0,-19.0,0.0,19732.0,19.732,0.00999999999999801,-13.580152671755725,-8.641221374045802,-104.48091603053435,-0.373495458984375,0.6344634399414062,8.980650427246093,-0.2527514614068019,0.41624672336635965,-2.3585314993838837,0.0,0.0,-0.018235359902321856
-15.0,-2285.0,-12477.0,1640.0,3196.0,16676.0,-19.0,0.0,19742.0,19.742,0.010000000000001563,-0.11450381679389313,-17.442748091603054,-95.2442748091603,0.9816226806640624,1.9129671264648436,9.981426721191406,-0.2527514614068019,0.41624672336635965,-2.375154761274828,0.0,0.0,-0.01662326189094401
152.0,371.0,-11162.0,1012.0,3736.0,16132.0,-20.0,0.0,19752.0,19.752,0.00999999999999801,1.1603053435114503,2.83206106870229,-85.20610687022901,0.6057330200195312,2.2361843505859373,9.655815295410155,-0.22767918584009125,0.4400291355745175,-2.3900260323517415,-0.03455751918948772,-0.6520286639525985,-0.014871271076913611
2657.0,2629.0,-12698.0,-2548.0,-816.0,15604.0,-20.0,-1.0,19762.0,19.762,0.010000000000001563,20.282442748091604,20.068702290076335,-96.93129770992367,-1.5251064575195312,-0.488417138671875,9.33978067626953,-0.20223208394471814,0.4634100495356592,-2.4069437352844343,-0.03455751918948772,0.6520286639525985,-0.01691770293269272
2021.0,986.0,-13967.0,1432.0,1264.0,20408.0,-20.0,0.0,19772.0,19.772,0.00999999999999801,15.427480916030534,7.526717557251908,-106.61832061068702,0.8571241943359375,0.7565677246093749,12.215216870117187,-0.22809046595694255,0.4404848186264255,-2.425552142660465,0.03455751918948772,-0.6520286639525985,-0.0186084073760305
940.0,-1801.0,-17047.0,2344.0,4932.0,16860.0,-20.0,0.0,19782.0,19.782,0.010000000000001563,7.175572519083969,-13.748091603053435,-130.12977099236642,1.4030021728515625,2.952050646972656,10.091559997558592,-0.22809046595694255,0.4404848186264255,-2.4482640722472984,0.0,0.0,-0.02271192958683358
3387.0,1755.0,-18526.0,-640.0,5884.0,23480.0,-20.0,0.0,19792.0,19.792,0.010000000000001563,25.85496183206107,13.396946564885496,-141.4198473282443,-0.38307226562499996,3.5218706420898434,14.053963745117187,-0.22809046595694255,0.4404848186264255,-2.472946491882758,0.0,0.0,-0.02468241963545955
1717.0,-1026.0,-21134.0,1604.0,1964.0,14656.0,-20.0,0.0,19802.0,19.802,0.00999999999999801,13.106870229007633,-7.8320610687022905,-161.32824427480915,0.9600748657226562,1.1755530151367186,8.772354882812499,-0.22809046595694255,0.4404848186264255,-2.5011035822733234,0.0,0.0,-0.028157090390565513
