timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,theta_fused,x_fused,y_fused
26112915,11846.25,7161.71,-9.617759882778385,251.63729742476104,4.873033790394054,6.123461580119674,6.984154019115241,5.262769141124106,2.9572199441748137,-16.569622651374114,258.83217807096275
26122962,11892.01,7203.2,-8.734767064985126,246.26371853820154,4.87747560416552,5.445642879068783,5.712151705356762,5.179134052780805,2.960330790788545,-14.972653364118923,252.62731872243558
26132918,11953.52,7236.46,-7.677087929018571,240.44405220707952,4.906862311201564,5.914998001711759,7.678200423874432,4.151795579549087,2.9601822283626156,-14.552780425094362,247.3304527608852
26142897,12005.66,7354.38,-5.983334394024183,229.96589732805526,4.838435493897811,10.614166510194092,6.508557471968898,14.719775548419285,2.96083369049214,-18.1177013716935,242.3556279044458
26152898,12061.03,7394.53,-5.187060936081523,224.05750402847607,4.854267907387674,5.961808685485989,6.911753494877774,5.011863876094204,2.964312706051243,-11.849866021567763,231.02748550873883
26163005,12115.42,7434.77,-4.3088872163876095,218.21689462592767,4.868987266841126,5.906260007407216,6.78942157461428,5.023098440200152,2.9688735323713904,-11.003112389859243,225.08582925043066
26172944,12173.87,7472.88,-3.306041894077155,212.2741974945695,4.890145695907079,6.026719500319587,7.296225244276776,4.757213756362397,2.9737650728711613,-10.2484512158,219.23813281186503
26182914,12221.78,7511.57,-2.324805027248489,206.95893691331764,4.8997366848937105,5.40507361979775,5.980532958995636,4.829614280599864,2.9782481375786456,-8.637184517726947,213.16511789602967
26192916,12280.03,7553.3,-1.1099132418252897,200.83816594998927,4.916921407025939,6.240176218330079,7.271259546263761,5.2090928903963984,2.979604702866864,-8.482604650376553,207.96953230080769
26202936,12328.64,7584.86,-0.050196874796218705,195.94791896987346,4.934657454989285,5.003750024239941,6.067912902040729,3.9395871464391528,2.980296220968878,-6.048435988390967,201.64346551334108
26212940,12383.38,7698.56,1.9518262777800426,185.62724855371522,4.87332505687087,10.513055433241817,6.833111546136941,14.192999320346695,2.9797071033325473,-10.426294110411925,197.639350523163
26222913,12430.78,7738.32,2.844879044203612,180.2610268612605,4.8812724707383195,5.440025597015923,5.916870429062883,4.963180764968964,2.979523740640108,-3.4169912600717827,186.50456077946106
26232915,12483.11,7775.85,3.8301040226435976,174.73969566315702,4.896667984512955,5.60854405860314,6.532274885081239,4.684813232125043,2.978876107309976,-2.689874815452284,181.16781579498033
26242949,12530.67,7813.54,4.8319176472127,169.5140440077306,4.906935127820769,5.320814389004113,5.936842987472976,4.704785790535249,2.978479065156296,-1.4202556869101324,175.60270706663215
26252923,12580.25,7854.87,5.952715658319014,163.95176169766853,4.915517086512711,5.674079015887019,6.188996537403551,5.159161494370485,2.977793379385071,-0.7665299516638999,170.43738422734754
26262991,12620.74,7896.83,6.98699641104065,158.91071614426318,4.913987937509419,5.146054502913699,5.054305562716191,5.237803443111206,2.974705540740743,0.8768434227916719,164.7987552015167
26272897,12686.84,7934.79,8.38048690349429,152.56714038535372,4.943260218429572,6.4948263380618885,8.251163193271028,4.738489482852749,2.971667387223588,0.5840513447711091,159.99932242750654
26284360,12743.07,8044.53,10.469331659057417,142.42103885850716,4.887597114234926,10.358892248011946,7.019105996333187,13.698678499690704,2.969101641308914,-1.8269547332018305,154.33201540624455
26292907,12791.83,8081.26,11.432287015336405,137.17285702654877,4.900111170363903,5.3357938078119656,6.086637175550603,4.584950440073329,2.967656596221188,5.213382640396854,143.34065588353747
26302957,12842.09,8120.24,12.503826539044049,131.70705414154446,4.911845048429978,5.569847226683061,6.2738799106475245,4.8658145427185975,2.968627352348084,5.946014754371888,138.13411391581423
26313075,12894.14,8153.2,13.606689451579085,126.51710441855933,4.931703180724423,5.305834970196372,6.497322907863064,4.11434703252968,2.970216684071535,7.276437213317344,132.61605665432276
26322927,12937.31,8188.88,14.696087416177424,121.71783072082687,4.9394945589792885,4.921363220797428,5.388845916089393,4.453880525505462,2.9717143540337587,8.756791939628812,127.35275391122727
26332953,12980.39,8225.38,15.83098794157022,116.88230066624065,4.946339321184499,4.966925619670928,5.3776113519835596,4.556239887358295,2.9705522285497867,9.801147713088804,122.56039550437181
26342900,13036.39,8266.72,17.284421461001514,110.98331364339144,4.9615892017207255,6.075402611444769,6.990395443618381,5.160409779271158,2.968809523287076,9.845139638490522,117.92159705499019
